Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Will Levis,TEN,0,0,0,0,0,10.0,2023,143
Derrick Henry,TEN,1,1,-4,0,-4,10.0,2023,143
Tyjae Spears,TEN,5,4,42,0,15,10.0,2023,143
Kyle Philips,TEN,5,3,61,0,29,10.0,2023,143
DeAndre Hopkins,TEN,9,3,27,0,15,10.0,2023,143
Chigoziem Okonkwo,TEN,6,3,27,0,15,10.0,2023,143
Chris Moore,TEN,4,2,21,0,11,10.0,2023,143
Josh Whyle,TEN,5,2,16,0,10,10.0,2023,143
Nick Westbrook-Ikhine,TEN,4,1,9,0,9,10.0,2023,143
Baker Mayfield,TAM,0,0,0,0,0,10.0,2023,143
Rachaad White,TAM,3,2,47,1,43,10.0,2023,143
Chase Edmonds,TAM,1,1,-2,0,-2,10.0,2023,143
Deven Thompkins,TAM,2,1,5,0,5,10.0,2023,143
Mike Evans,TAM,10,6,143,1,43,10.0,2023,143
Chris Godwin,TAM,6,4,54,0,17,10.0,2023,143
Trey Palmer,TAM,4,2,21,0,15,10.0,2023,143
Cade Otton,TAM,3,2,10,0,6,10.0,2023,143
Kyle Trask,TAM,0,0,0,0,0,10.0,2023,143
