Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Russell Wilson,DEN,0,0,0,0,0,10.0,2023,150
Javonte Williams,DEN,4,4,31,1,18,10.0,2023,150
Samaje Perine,DEN,3,3,35,0,18,10.0,2023,150
Jaleel McLaughlin,DEN,2,2,4,0,3,10.0,2023,150
Courtland Sutton,DEN,11,8,53,1,30,10.0,2023,150
Jerry Jeudy,DEN,3,3,35,0,19,10.0,2023,150
Adam Trautman,DEN,2,2,15,0,9,10.0,2023,150
Lil'Jordan Humphrey,DEN,1,1,14,0,14,10.0,2023,150
Chris Manhertz,DEN,1,1,6,0,6,10.0,2023,150
Lucas Krull,DEN,1,0,0,0,0,10.0,2023,150
Marvin Mims,DEN,1,0,0,0,0,10.0,2023,150
Josh Allen,BUF,0,0,0,0,0,10.0,2023,150
James Cook,BUF,2,2,11,0,8,10.0,2023,150
Latavius Murray,BUF,3,2,1,0,2,10.0,2023,150
Ty Johnson,BUF,0,0,0,0,0,10.0,2023,150
Gabriel Davis,BUF,6,2,56,0,38,10.0,2023,150
Dalton Kincaid,BUF,6,5,51,1,22,10.0,2023,150
Stefon Diggs,BUF,5,3,34,0,14,10.0,2023,150
Khalil Shakir,BUF,2,1,24,0,24,10.0,2023,150
Deonte Harty,BUF,1,0,0,0,0,10.0,2023,150
