Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Justin Herbert,LAC,0,0,0,0,0,14.0,2024,207
Gus Edwards,LAC,0,0,0,0,0,14.0,2024,207
Kimani Vidal,LAC,1,0,0,0,0,14.0,2024,207
Taylor Heinicke,LAC,0,0,0,0,0,14.0,2024,207
Josh Palmer,LAC,9,6,78,0,38,14.0,2024,207
Stone Smartt,LAC,3,3,54,0,24,14.0,2024,207
Quentin Johnston,LAC,7,5,48,1,21,14.0,2024,207
Will Dissly,LAC,2,2,19,0,15,14.0,2024,207
DJ Chark,LAC,1,1,9,0,9,14.0,2024,207
Jalen Reagor,LAC,1,1,4,0,4,14.0,2024,207
Derius Davis,LAC,4,2,1,0,7,14.0,2024,207
Tucker Fisk,LAC,1,1,0,0,0,14.0,2024,207
Patrick Mahomes,KAN,0,0,0,0,0,14.0,2024,207
Isiah Pacheco,KAN,4,2,6,0,6,14.0,2024,207
Kareem Hunt,KAN,1,1,13,0,13,14.0,2024,207
Xavier Worthy,KAN,6,5,41,0,14,14.0,2024,207
Samaje Perine,KAN,2,1,16,0,16,14.0,2024,207
Travis Kelce,KAN,6,5,45,0,13,14.0,2024,207
DeAndre Hopkins,KAN,9,4,32,1,10,14.0,2024,207
JuJu Smith-Schuster,KAN,2,2,31,0,26,14.0,2024,207
Noah Gray,KAN,5,4,26,0,8,14.0,2024,207
Baylor Cupp,KAN,1,0,0,0,0,14.0,2024,207
