Player,Pos,home_team,team,week,year,game_id
Kirk Cousins,QB,0,Falcons,14.0,2024,197
Bijan Robinson,RB,0,Falcons,14.0,2024,197
Darnell Mooney,WR,0,Falcons,14.0,2024,197
Drake London,WR,0,Falcons,14.0,2024,197
Charlie Woerner,TE,0,Falcons,14.0,2024,197
Kyle Pitts,TE,0,Falcons,14.0,2024,197
Matthew Bergeron,OL,0,Falcons,14.0,2024,197
Drew Dalman,OL,0,Falcons,14.0,2024,197
Kaleb McGary,T,0,Falcons,14.0,2024,197
Jake Matthews,T,0,Falcons,14.0,2024,197
Chris Lindstrom,G,0,Falcons,14.0,2024,197
Grady Jarrett,DL,0,Falcons,14.0,2024,197
Zach Harrison,DL,0,Falcons,14.0,2024,197
Eddie Goldman,DL,0,Falcons,14.0,2024,197
Lorenzo Carter,OLB,0,Falcons,14.0,2024,197
Kaden Elliss,LB,0,Falcons,14.0,2024,197
Troy Andersen,LB,0,Falcons,14.0,2024,197
DeAundre Alford,CB,0,Falcons,14.0,2024,197
Mike Hughes,CB,0,Falcons,14.0,2024,197
AJ Terrell,CB,0,Falcons,14.0,2024,197
Jessie Bates III,S,0,Falcons,14.0,2024,197
Justin Simmons,S,0,Falcons,14.0,2024,197
