Player,Pos,home_team,team,week,year,game_id
Matthew Stafford,QB,1,Rams,14.0,2024,205
Kyren Williams,RB,1,Rams,14.0,2024,205
Demarcus Robinson,WR,1,Rams,14.0,2024,205
Puka Nacua,WR,1,Rams,14.0,2024,205
Cooper Kupp,WR,1,Rams,14.0,2024,205
Davis Allen,TE,1,Rams,14.0,2024,205
Steve Avila,OL,1,Rams,14.0,2024,205
Beaux Limmer,OL,1,Rams,14.0,2024,205
Alaric Jackson,OL,1,Rams,14.0,2024,205
Rob Havenstein,OL,1,Rams,14.0,2024,205
Kevin Dotson,OL,1,Rams,14.0,2024,205
Braden Fiske,DE,1,Rams,14.0,2024,205
Kobie Turner,DE,1,Rams,14.0,2024,205
Bobby Brown,NT,1,Rams,14.0,2024,205
Jared Verse,OLB,1,Rams,14.0,2024,205
Byron Young,OLB,1,Rams,14.0,2024,205
Christian Rozeboom,LB,1,Rams,14.0,2024,205
Omar Speights,LB,1,Rams,14.0,2024,205
Quentin Lake,DB,1,Rams,14.0,2024,205
Cobie Durant,DB,1,Rams,14.0,2024,205
Kamren Curl,DB,1,Rams,14.0,2024,205
Darious Williams,DB,1,Rams,14.0,2024,205
