Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Josh Allen,BUF,10,82,3,30,14.0,2024,205
James Cook,BUF,6,20,0,8,14.0,2024,205
Curtis Samuel,BUF,1,1,0,1,14.0,2024,205
Khalil Shakir,BUF,0,0,0,0,14.0,2024,205
Amari Cooper,BUF,0,0,0,0,14.0,2024,205
Mack Hollins,BUF,0,0,0,0,14.0,2024,205
Ty Johnson,BUF,0,0,0,0,14.0,2024,205
Dawson Knox,BUF,0,0,0,0,14.0,2024,205
Matthew Stafford,LAR,0,0,0,0,14.0,2024,205
Kyren Williams,LAR,29,87,2,12,14.0,2024,205
Blake Corum,LAR,8,34,0,11,14.0,2024,205
Puka Nacua,LAR,5,16,1,9,14.0,2024,205
Cooper Kupp,LAR,0,0,0,0,14.0,2024,205
Tutu Atwell,LAR,0,0,0,0,14.0,2024,205
Colby Parkinson,LAR,0,0,0,0,14.0,2024,205
Demarcus Robinson,LAR,0,0,0,0,14.0,2024,205
Hunter Long,LAR,0,0,0,0,14.0,2024,205
