Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Ray-Ray McCloud,ATL,11,8,98,0,3,28,3.5,70,8.8,2.4,0,,1,9.1,0,99.8,14.0,2024,197
Darnell Mooney,ATL,7,6,142,0,6,104,17.3,38,6.3,15.6,0,,0,0.0,0,118.7,14.0,2024,197
Drake London,ATL,10,5,70,0,4,51,10.2,19,3.8,6.5,1,5.0,0,0.0,1,33.3,14.0,2024,197
Bijan Robinson,ATL,2,2,9,0,0,-3,-1.5,12,6.0,-1.5,0,,0,0.0,0,85.4,14.0,2024,197
Kyle Pitts,ATL,6,1,14,0,1,4,4.0,10,10.0,15.5,0,,2,33.3,1,0.0,14.0,2024,197
Charlie Woerner,ATL,1,1,11,0,1,11,11.0,0,0.0,11.0,0,,0,0.0,0,112.5,14.0,2024,197
Jordan Addison,MIN,12,8,133,3,6,103,12.9,30,3.8,11.3,1,8.0,0,0.0,0,143.4,14.0,2024,197
Justin Jefferson,MIN,7,7,132,2,5,108,15.4,24,3.4,15.4,1,7.0,0,0.0,0,158.3,14.0,2024,197
T.J. Hockenson,MIN,5,4,45,0,3,24,6.0,21,5.3,8.0,1,4.0,0,0.0,0,104.2,14.0,2024,197
Aaron Jones,MIN,2,2,11,0,0,-2,-1.0,13,6.5,-1.0,0,,0,0.0,0,89.6,14.0,2024,197
Josh Oliver,MIN,2,1,26,0,1,4,4.0,22,22.0,4.5,0,,0,0.0,0,95.8,14.0,2024,197
