#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,8:32,JAX 25,9,4:58,25,Interception,0,Jaguars,14.0,2024,200
2,1,1:40,JAX 11,6,3:45,37,Punt,0,Jaguars,14.0,2024,200
3,2,4:41,JAX 2,13,4:40,52,Interception,0,Jaguars,14.0,2024,200
4,3,15:00,JAX 18,3,1:10,4,Punt,0,Jaguars,14.0,2024,200
5,3,12:18,JAX 4,3,2:11,9,Punt,0,Jaguars,14.0,2024,200
6,3,4:30,JAX 30,14,7:21,65,Field Goal,0,Jaguars,14.0,2024,200
7,4,10:07,JAX 19,7,3:21,81,Touchdown,0,Jaguars,14.0,2024,200
8,4,1:11,JAX 9,3,0:22,5,Punt,0,Jaguars,14.0,2024,200
9,4,0:28,TEN 35,1,0:28,-2,End of Game,0,Jaguars,14.0,2024,200
