#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,9:41,GNB 30,5,3:03,19,Punt,0,Packers,14.0,2024,196
2,1,4:41,GNB 48,3,0:51,0,Punt,0,Packers,14.0,2024,196
3,1,0:35,GNB 17,2,0:45,27,Fumble,0,Packers,14.0,2024,196
4,2,13:01,GNB 30,11,7:26,70,Touchdown,0,Packers,14.0,2024,196
5,2,0:11,GNB 30,1,0:11,-1,End of Half,0,Packers,14.0,2024,196
6,3,15:00,GNB 30,5,1:45,70,Touchdown,0,Packers,14.0,2024,196
7,3,12:21,DET 16,3,1:06,16,Touchdown,0,Packers,14.0,2024,196
8,3,5:02,GNB 30,3,1:40,7,Punt,0,Packers,14.0,2024,196
9,3,1:26,DET 30,4,2:06,30,Touchdown,0,Packers,14.0,2024,196
10,4,8:39,GNB 30,9,5:01,56,Field Goal,0,Packers,14.0,2024,196
