Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Caleb Williams,CHI,0,0,0,0,0,14.0,2024,206
Tyson Bagent,CHI,0,0,0,0,0,14.0,2024,206
D'Andre Swift,CHI,2,1,2,0,2,14.0,2024,206
Darrynton Evans,CHI,0,0,0,0,0,14.0,2024,206
D.J. Moore,CHI,8,6,49,0,14,14.0,2024,206
Rome Odunze,CHI,5,4,42,2,17,14.0,2024,206
Keenan Allen,CHI,5,3,30,0,14,14.0,2024,206
Travis Homer,CHI,3,3,11,0,6,14.0,2024,206
Collin Johnson,CHI,1,1,6,0,6,14.0,2024,206
Brock Purdy,SFO,0,0,0,0,0,14.0,2024,206
Brandon Allen,SFO,0,0,0,0,0,14.0,2024,206
Isaac Guerendo,SFO,2,2,50,0,27,14.0,2024,206
Patrick Taylor,SFO,1,0,0,0,0,14.0,2024,206
Deebo Samuel,SFO,3,2,22,0,20,14.0,2024,206
Ke'Shawn Vaughn,SFO,0,0,0,0,0,14.0,2024,206
George Kittle,SFO,6,6,151,0,33,14.0,2024,206
Jauan Jennings,SFO,8,7,90,2,39,14.0,2024,206
Ricky Pearsall,SFO,2,1,5,0,5,14.0,2024,206
Eric Saubert,SFO,1,1,4,0,4,14.0,2024,206
Kyle Juszczyk,SFO,2,1,3,0,3,14.0,2024,206
Jacob Cowing,SFO,1,0,0,0,0,14.0,2024,206
