Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Jordan Love,GNB,12,20,206,7,33.3,197,9.9,120,10.0,6.0,86,7.2,1,5.3%,5,26.3%,1,12,0,6,7,29.2%,3,8.0,14.0,2024,196
Jared Goff,DET,32,41,283,18,42.9,225,5.5,134,4.2,3.3,149,4.7,1,2.5%,4,10.0%,1,8,2,2,5,11.6%,1,9.0,14.0,2024,196
