Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Mason McCormick,G,65,100%,0,0%,5,17%,1,Steelers,14.0,2024,199
Broderick Jones,T,65,100%,0,0%,5,17%,1,Steelers,14.0,2024,199
Russell Wilson,QB,65,100%,0,0%,0,0%,1,Steelers,14.0,2024,199
Isaac Seumalo,G,65,100%,0,0%,0,0%,1,Steelers,14.0,2024,199
Dan Moore,T,65,100%,0,0%,0,0%,1,Steelers,14.0,2024,199
Zach Frazier,C,65,100%,0,0%,0,0%,1,Steelers,14.0,2024,199
Van Jefferson,WR,48,74%,0,0%,0,0%,1,Steelers,14.0,2024,199
Pat Freiermuth,TE,40,62%,0,0%,5,17%,1,Steelers,14.0,2024,199
Darnell Washington,TE,38,58%,0,0%,6,21%,1,Steelers,14.0,2024,199
Jaylen Warren,RB,34,52%,0,0%,3,10%,1,Steelers,14.0,2024,199
Scott Miller,WR,34,52%,0,0%,0,0%,1,Steelers,14.0,2024,199
Najee Harris,RB,27,42%,0,0%,0,0%,1,Steelers,14.0,2024,199
Calvin Austin III,WR,23,35%,0,0%,5,17%,1,Steelers,14.0,2024,199
Ben Skowronek,WR,20,31%,0,0%,19,66%,1,Steelers,14.0,2024,199
MyCole Pruitt,TE,20,31%,0,0%,0,0%,1,Steelers,14.0,2024,199
Mike Williams,WR,19,29%,0,0%,0,0%,1,Steelers,14.0,2024,199
Connor Heyward,TE,11,17%,0,0%,19,66%,1,Steelers,14.0,2024,199
Cordarrelle Patterson,RB,9,14%,0,0%,3,10%,1,Steelers,14.0,2024,199
Minkah Fitzpatrick,FS,2,3%,72,100%,5,17%,1,Steelers,14.0,2024,199
Joey Porter Jr.,CB,0,0%,72,100%,5,17%,1,Steelers,14.0,2024,199
Patrick Queen,LB,0,0%,72,100%,4,14%,1,Steelers,14.0,2024,199
T.J. Watt,LB,0,0%,64,89%,2,7%,1,Steelers,14.0,2024,199
DeShon Elliott,FS,0,0%,63,88%,4,14%,1,Steelers,14.0,2024,199
Beanie Bishop,CB,0,0%,58,81%,9,31%,1,Steelers,14.0,2024,199
Donte Jackson,CB,0,0%,53,74%,4,14%,1,Steelers,14.0,2024,199
Keeanu Benton,DT,0,0%,50,69%,5,17%,1,Steelers,14.0,2024,199
Cameron Heyward,DT,0,0%,44,61%,10,34%,1,Steelers,14.0,2024,199
Alex Highsmith,LB,0,0%,42,58%,3,10%,1,Steelers,14.0,2024,199
Isaiahh Loudermilk,DE,0,0%,36,50%,16,55%,1,Steelers,14.0,2024,199
Payton Wilson,LB,0,0%,35,49%,19,66%,1,Steelers,14.0,2024,199
Nick Herbig,LB,0,0%,31,43%,10,34%,1,Steelers,14.0,2024,199
Elandon Roberts,LB,0,0%,28,39%,5,17%,1,Steelers,14.0,2024,199
Preston Smith,DE,0,0%,19,26%,1,3%,1,Steelers,14.0,2024,199
James Pierre,CB,0,0%,17,24%,20,69%,1,Steelers,14.0,2024,199
Damontae Kazee,SS,0,0%,14,19%,4,14%,1,Steelers,14.0,2024,199
Cameron Sutton,CB,0,0%,13,18%,4,14%,1,Steelers,14.0,2024,199
Larry Ogunjobi,DT,0,0%,9,13%,1,3%,1,Steelers,14.0,2024,199
Mark Robinson,LB,0,0%,0,0%,19,66%,1,Steelers,14.0,2024,199
Jeremiah Moon,LB,0,0%,0,0%,19,66%,1,Steelers,14.0,2024,199
Miles Killebrew,SS,0,0%,0,0%,19,66%,1,Steelers,14.0,2024,199
Tyler Matakevich,LB,0,0%,0,0%,18,62%,1,Steelers,14.0,2024,199
Chris Boswell,K,0,0%,0,0%,11,38%,1,Steelers,14.0,2024,199
Corliss Waitman,P,0,0%,0,0%,11,38%,1,Steelers,14.0,2024,199
Christian Kuntz,LS,0,0%,0,0%,11,38%,1,Steelers,14.0,2024,199
Ryan McCollum,C,0,0%,0,0%,5,17%,1,Steelers,14.0,2024,199
Spencer Anderson,T,0,0%,0,0%,5,17%,1,Steelers,14.0,2024,199
