Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Blake Brandel,G,60,100%,0,0%,8,30%,1,Vikings,14.0,2024,197
Brian O'Neill,T,60,100%,0,0%,8,30%,1,Vikings,14.0,2024,197
Cam Robinson,T,60,100%,0,0%,8,30%,1,Vikings,14.0,2024,197
Dalton Risner,G,60,100%,0,0%,8,30%,1,Vikings,14.0,2024,197
Garrett Bradbury,C,60,100%,0,0%,0,0%,1,Vikings,14.0,2024,197
Sam Darnold,QB,58,97%,0,0%,0,0%,1,Vikings,14.0,2024,197
Justin Jefferson,WR,57,95%,0,0%,0,0%,1,Vikings,14.0,2024,197
Jordan Addison,WR,45,75%,0,0%,0,0%,1,Vikings,14.0,2024,197
Aaron Jones,RB,38,63%,0,0%,0,0%,1,Vikings,14.0,2024,197
T.J. Hockenson,TE,37,62%,0,0%,0,0%,1,Vikings,14.0,2024,197
Josh Oliver,TE,30,50%,0,0%,13,48%,1,Vikings,14.0,2024,197
Jalen Nailor,WR,24,40%,0,0%,0,0%,1,Vikings,14.0,2024,197
C.J. Ham,FB,20,33%,0,0%,15,56%,1,Vikings,14.0,2024,197
Cam Akers,RB,19,32%,0,0%,5,19%,1,Vikings,14.0,2024,197
Johnny Mundt,TE,10,17%,0,0%,13,48%,1,Vikings,14.0,2024,197
Trent Sherfield,WR,10,17%,0,0%,12,44%,1,Vikings,14.0,2024,197
Brandon Powell,WR,10,17%,0,0%,2,7%,1,Vikings,14.0,2024,197
Nick Mullens,QB,2,3%,0,0%,0,0%,1,Vikings,14.0,2024,197
Camryn Bynum,FS,0,0%,71,96%,0,0%,1,Vikings,14.0,2024,197
Josh Metellus,SS,0,0%,67,91%,12,44%,1,Vikings,14.0,2024,197
Blake Cashman,LB,0,0%,63,85%,1,4%,1,Vikings,14.0,2024,197
Byron Murphy,CB,0,0%,63,85%,0,0%,1,Vikings,14.0,2024,197
Harrison Smith,SS,0,0%,63,85%,0,0%,1,Vikings,14.0,2024,197
Jonathan Greenard,LB,0,0%,60,81%,0,0%,1,Vikings,14.0,2024,197
Shaquill Griffin,CB,0,0%,57,77%,0,0%,1,Vikings,14.0,2024,197
Andrew Van Ginkel,LB,0,0%,56,76%,0,0%,1,Vikings,14.0,2024,197
Fabian Moreau,CB,0,0%,39,53%,8,30%,1,Vikings,14.0,2024,197
Jalen Redmond,DE,0,0%,39,53%,4,15%,1,Vikings,14.0,2024,197
Harrison Phillips,NT,0,0%,39,53%,0,0%,1,Vikings,14.0,2024,197
Jihad Ward,LB,0,0%,31,42%,4,15%,1,Vikings,14.0,2024,197
Jonathan Bullard,DE,0,0%,29,39%,0,0%,1,Vikings,14.0,2024,197
Gabriel Murphy,LB,0,0%,28,38%,1,4%,1,Vikings,14.0,2024,197
Dallas Turner,LB,0,0%,26,35%,13,48%,1,Vikings,14.0,2024,197
Jerry Tillery,DE,0,0%,19,26%,4,15%,1,Vikings,14.0,2024,197
Kamu Grugier-Hill,LB,0,0%,17,23%,18,67%,1,Vikings,14.0,2024,197
Theo Jackson,FS,0,0%,11,15%,18,67%,1,Vikings,14.0,2024,197
Brian Asamoah,LB,0,0%,11,15%,18,67%,1,Vikings,14.0,2024,197
Jamin Davis,LB,0,0%,9,12%,10,37%,1,Vikings,14.0,2024,197
Bo Richter,LB,0,0%,6,8%,19,70%,1,Vikings,14.0,2024,197
Dwight McGlothern,CB,0,0%,6,8%,0,0%,1,Vikings,14.0,2024,197
Jay Ward,SS,0,0%,4,5%,16,59%,1,Vikings,14.0,2024,197
Will Reichard,K,0,0%,0,0%,15,56%,1,Vikings,14.0,2024,197
Ryan Wright,P,0,0%,0,0%,10,37%,1,Vikings,14.0,2024,197
Andrew DePaola,LS,0,0%,0,0%,10,37%,1,Vikings,14.0,2024,197
Ty Chandler,RB,0,0%,0,0%,8,30%,1,Vikings,14.0,2024,197
David Quessenberry,T,0,0%,0,0%,8,30%,1,Vikings,14.0,2024,197
Ed Ingram,G,0,0%,0,0%,8,30%,1,Vikings,14.0,2024,197
