Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Caleb Williams,CHI,4,27,0,10,14.0,2024,206
Tyson Bagent,CHI,0,0,0,0,14.0,2024,206
D'Andre Swift,CHI,14,38,0,8,14.0,2024,206
Darrynton Evans,CHI,3,3,0,4,14.0,2024,206
D.J. Moore,CHI,0,0,0,0,14.0,2024,206
Rome Odunze,CHI,0,0,0,0,14.0,2024,206
Keenan Allen,CHI,0,0,0,0,14.0,2024,206
Travis Homer,CHI,0,0,0,0,14.0,2024,206
Collin Johnson,CHI,0,0,0,0,14.0,2024,206
Brock Purdy,SFO,5,11,0,5,14.0,2024,206
Brandon Allen,SFO,0,0,0,0,14.0,2024,206
Isaac Guerendo,SFO,15,78,2,30,14.0,2024,206
Patrick Taylor,SFO,7,25,1,7,14.0,2024,206
Deebo Samuel,SFO,5,13,0,8,14.0,2024,206
Ke'Shawn Vaughn,SFO,2,4,0,3,14.0,2024,206
George Kittle,SFO,0,0,0,0,14.0,2024,206
Jauan Jennings,SFO,0,0,0,0,14.0,2024,206
Ricky Pearsall,SFO,0,0,0,0,14.0,2024,206
Eric Saubert,SFO,0,0,0,0,14.0,2024,206
Kyle Juszczyk,SFO,0,0,0,0,14.0,2024,206
Jacob Cowing,SFO,0,0,0,0,14.0,2024,206
