Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Panthers,-6.0,0.46,3.58,-1.96,-3.21,-9.76,0.13,-10.92,0.0,1.25,-3.36,2.95,1.07,-1.1,1.69,14.0,2024,198
Eagles,6.0,9.76,-0.13,10.92,0.0,-0.46,-3.58,1.96,3.21,-1.25,-2.95,3.36,1.1,-1.07,-1.69,14.0,2024,198
