Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Justin Herbert,LAC,21,30,213,1,0,3,19,38,101.1,14.0,2024,207
Gus Edwards,LAC,0,0,0,0,0,0,0,0,,14.0,2024,207
Kimani Vidal,LAC,0,0,0,0,0,0,0,0,,14.0,2024,207
Taylor Heinicke,LAC,0,0,0,0,0,0,0,0,,14.0,2024,207
Josh Palmer,LAC,0,0,0,0,0,0,0,0,,14.0,2024,207
Stone Smartt,LAC,0,0,0,0,0,0,0,0,,14.0,2024,207
Quentin Johnston,LAC,0,0,0,0,0,0,0,0,,14.0,2024,207
Will Dissly,LAC,0,0,0,0,0,0,0,0,,14.0,2024,207
DJ Chark,LAC,0,0,0,0,0,0,0,0,,14.0,2024,207
Jalen Reagor,LAC,0,0,0,0,0,0,0,0,,14.0,2024,207
Derius Davis,LAC,0,0,0,0,0,0,0,0,,14.0,2024,207
Tucker Fisk,LAC,0,0,0,0,0,0,0,0,,14.0,2024,207
Patrick Mahomes,KAN,24,37,210,1,0,3,8,26,88.8,14.0,2024,207
Isiah Pacheco,KAN,0,0,0,0,0,0,0,0,,14.0,2024,207
Kareem Hunt,KAN,0,0,0,0,0,0,0,0,,14.0,2024,207
Xavier Worthy,KAN,0,0,0,0,0,0,0,0,,14.0,2024,207
Samaje Perine,KAN,0,0,0,0,0,0,0,0,,14.0,2024,207
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,14.0,2024,207
DeAndre Hopkins,KAN,0,0,0,0,0,0,0,0,,14.0,2024,207
JuJu Smith-Schuster,KAN,0,0,0,0,0,0,0,0,,14.0,2024,207
Noah Gray,KAN,0,0,0,0,0,0,0,0,,14.0,2024,207
Baylor Cupp,KAN,0,0,0,0,0,0,0,0,,14.0,2024,207
