Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Chiefs,2.0,4.46,4.82,0.12,0.66,-10.64,-9.63,-0.28,0.0,5.79,-3.82,3.26,4.55,-1.07,2.87,14.0,2024,207
Chargers,-2.0,10.64,9.63,0.28,0.0,-4.46,-4.82,-0.12,-0.66,-5.79,-3.26,3.82,1.07,-4.55,-2.87,14.0,2024,207
