Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Kirk Cousins,ATL,23,37,344,15,39.5,301,8.1,195,8.5,5.3,149,6.5,3,8.1%,5,13.5%,1,18,0,3,4,10.5%,0,,14.0,2024,197
Sam Darnold,MIN,22,28,347,15,46.9,291,10.4,237,10.8,8.5,110,5.0,0,0.0%,4,14.3%,4,5,1,3,8,23.5%,2,4.0,14.0,2024,197
