Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Derek Carr,NOR,0,0,0,0,0,14.0,2024,202
Jake Haener,NOR,0,0,0,0,0,14.0,2024,202
Alvin Kamara,NOR,5,5,35,0,11,14.0,2024,202
Kendre Miller,NOR,1,0,0,0,0,14.0,2024,202
Jamaal Williams,NOR,2,2,10,0,5,14.0,2024,202
Marquez Valdes-Scantling,NOR,7,4,51,0,22,14.0,2024,202
Juwan Johnson,NOR,5,4,50,1,30,14.0,2024,202
Foster Moreau,NOR,2,2,40,0,32,14.0,2024,202
Cedrick Wilson Jr.,NOR,1,1,18,0,18,14.0,2024,202
Dallin Holker,NOR,1,1,10,0,10,14.0,2024,202
Kevin Austin,NOR,5,1,5,0,5,14.0,2024,202
Dante Pettis,NOR,2,0,0,0,0,14.0,2024,202
Drew Lock,NYG,0,0,0,0,0,14.0,2024,202
Tyrone Tracy Jr.,NYG,10,5,38,0,13,14.0,2024,202
Devin Singletary,NYG,0,0,0,0,0,14.0,2024,202
Malik Nabers,NYG,10,5,79,0,23,14.0,2024,202
Daniel Bellinger,NYG,7,5,45,0,12,14.0,2024,202
Wan'Dale Robinson,NYG,11,4,38,0,18,14.0,2024,202
Darius Slayton,NYG,6,2,27,0,20,14.0,2024,202
Jalin Hyatt,NYG,2,0,0,0,0,14.0,2024,202
