0,1,week,year,game_id
Won Toss,Packers (deferred),14.0,2024,196
Roof,dome,14.0,2024,196
Surface,fieldturf,14.0,2024,196
Duration,3:12,14.0,2024,196
Attendance,63987,14.0,2024,196
Vegas Line,Detroit Lions -3.5,14.0,2024,196
Over/Under,51.5 (over),14.0,2024,196
