Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Joe Burrow,CIN,2,-2,0,-1,14.0,2024,208
Chase Brown,CIN,14,58,0,10,14.0,2024,208
Ja'Marr Chase,CIN,1,14,0,14,14.0,2024,208
Khalil Herbert,CIN,2,4,0,4,14.0,2024,208
Andrei Iosivas,CIN,0,0,0,0,14.0,2024,208
Mike Gesicki,CIN,0,0,0,0,14.0,2024,208
Tee Higgins,CIN,0,0,0,0,14.0,2024,208
Tanner Hudson,CIN,0,0,0,0,14.0,2024,208
Drew Sample,CIN,0,0,0,0,14.0,2024,208
Cooper Rush,DAL,2,5,0,3,14.0,2024,208
Rico Dowdle,DAL,18,131,0,27,14.0,2024,208
KaVontae Turpin,DAL,2,15,0,10,14.0,2024,208
Ezekiel Elliott,DAL,2,4,0,3,14.0,2024,208
CeeDee Lamb,DAL,1,1,0,1,14.0,2024,208
Jake Ferguson,DAL,0,0,0,0,14.0,2024,208
Luke Schoonmaker,DAL,0,0,0,0,14.0,2024,208
Hunter Luepke,DAL,0,0,0,0,14.0,2024,208
Brandin Cooks,DAL,0,0,0,0,14.0,2024,208
Ryan Flournoy,DAL,0,0,0,0,14.0,2024,208
Jonathan Mingo,DAL,0,0,0,0,14.0,2024,208
Jalen Tolbert,DAL,0,0,0,0,14.0,2024,208
