Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Josh Allen,BUF,0,0,0,0,0,14.0,2024,205
James Cook,BUF,2,2,9,0,5,14.0,2024,205
Curtis Samuel,BUF,3,2,15,0,11,14.0,2024,205
Khalil Shakir,BUF,8,5,106,1,51,14.0,2024,205
Amari Cooper,BUF,14,6,95,0,26,14.0,2024,205
Mack Hollins,BUF,6,4,57,1,21,14.0,2024,205
Ty Johnson,BUF,3,2,55,1,41,14.0,2024,205
Dawson Knox,BUF,1,1,5,0,5,14.0,2024,205
Matthew Stafford,LAR,0,0,0,0,0,14.0,2024,205
Kyren Williams,LAR,2,2,10,0,6,14.0,2024,205
Blake Corum,LAR,0,0,0,0,0,14.0,2024,205
Puka Nacua,LAR,14,12,162,1,21,14.0,2024,205
Cooper Kupp,LAR,8,5,92,1,37,14.0,2024,205
Tutu Atwell,LAR,3,3,45,0,21,14.0,2024,205
Colby Parkinson,LAR,1,1,11,0,11,14.0,2024,205
Demarcus Robinson,LAR,1,0,0,0,0,14.0,2024,205
Hunter Long,LAR,1,0,0,0,0,14.0,2024,205
