Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jordan Love,GNB,0,0,0,0,0,14.0,2024,196
Josh Jacobs,GNB,0,0,0,0,0,14.0,2024,196
Emanuel Wilson,GNB,0,0,0,0,0,14.0,2024,196
Chris Brooks,GNB,0,0,0,0,0,14.0,2024,196
Christian Watson,GNB,7,4,114,0,59,14.0,2024,196
Dontayvion Wicks,GNB,5,4,49,0,26,14.0,2024,196
Tucker Kraft,GNB,5,3,41,1,21,14.0,2024,196
Ben Sims,GNB,1,1,2,0,2,14.0,2024,196
Jayden Reed,GNB,1,0,0,0,0,14.0,2024,196
Jared Goff,DET,0,0,0,0,0,14.0,2024,196
David Montgomery,DET,5,5,33,0,13,14.0,2024,196
Jahmyr Gibbs,DET,6,6,30,1,7,14.0,2024,196
Amon-Ra St. Brown,DET,6,5,43,0,16,14.0,2024,196
Jameson Williams,DET,8,5,80,0,28,14.0,2024,196
Sam LaPorta,DET,7,5,54,0,14,14.0,2024,196
Tim Patrick,DET,7,6,43,2,18,14.0,2024,196
Brock Wright,DET,1,0,0,0,0,14.0,2024,196
