0,1,week,year,game_id
Won Toss,Cowboys (deferred),14.0,2024,208
Roof,retractable roof (open),14.0,2024,208
Surface,matrixturf,14.0,2024,208
Duration,3:03,14.0,2024,208
Attendance,92587,14.0,2024,208
Vegas Line,Cincinnati Bengals -5.5,14.0,2024,208
Over/Under,49.5 (under),14.0,2024,208
