Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Josh Newton,CIN,0,8,4,50.0%,20.0,5.0,2.5,1.0,95.8,1.4,6.0,14.0,0,0,0,0.0,0,2,1,33.3%,14.0,2024,208
Mike Hilton,CIN,0,4,3,75.0%,30.0,10.0,7.5,1.0,135.4,9.0,26.0,4.0,1,0,0,0.0,0,3,0,0.0%,14.0,2024,208
Akeem Davis-Gaither,CIN,0,3,2,66.7%,22.0,11.0,7.3,0.0,88.2,8.0,13.0,9.0,4,0,0,0.0,0,9,1,10.0%,14.0,2024,208
Jordan Battle,CIN,0,2,2,100.0%,24.0,12.0,12.0,0.0,116.7,7.5,15.0,9.0,1,0,0,0.0,0,5,1,16.7%,14.0,2024,208
Geno Stone,CIN,1,1,1,100.0%,16.0,16.0,16.0,0.0,79.2,16.0,16.0,0.0,2,0,1,0.0,1,5,0,0.0%,14.0,2024,208
Marco Wilson,CIN,0,3,1,33.3%,13.0,13.0,4.3,0.0,47.9,14.7,11.0,2.0,0,0,0,0.0,0,1,0,0.0%,14.0,2024,208
Cam Taylor-Britt,CIN,0,4,1,25.0%,7.0,7.0,1.8,0.0,39.6,12.0,5.0,2.0,0,0,0,0.0,0,1,0,0.0%,14.0,2024,208
DJ Ivey,CIN,0,2,1,50.0%,8.0,8.0,4.0,0.0,60.4,12.0,7.0,1.0,1,0,0,0.0,0,2,0,0.0%,14.0,2024,208
Germaine Pratt,CIN,0,4,1,25.0%,43.0,43.0,10.8,0.0,71.9,3.8,-2.0,45.0,5,0,0,0.0,0,7,2,22.2%,14.0,2024,208
Trey Hendrickson,CIN,0,0,0,,,,,,,,,,0,2,1,1.0,4,1,0,0.0%,14.0,2024,208
B.J. Hill,CIN,0,0,0,,,,,,,,,,0,1,1,1.0,3,3,0,0.0%,14.0,2024,208
Joseph Ossai,CIN,0,0,0,,,,,,,,,,0,1,1,1.0,3,3,1,25.0%,14.0,2024,208
Trevon Diggs,DAL,0,10,7,70.0%,74.0,10.6,7.4,0.0,91.2,8.5,55.0,19.0,0,0,0,0.0,0,5,0,0.0%,14.0,2024,208
DeMarvion Overshown,DAL,0,7,6,85.7%,48.0,8.0,6.9,0.0,95.2,1.9,11.0,37.0,7,1,0,0.0,1,6,1,14.3%,14.0,2024,208
Eric Kendricks,DAL,0,6,6,100.0%,90.0,15.0,15.0,1.0,158.3,3.3,20.0,70.0,6,0,0,0.0,0,12,1,7.7%,14.0,2024,208
Jourdan Lewis,DAL,0,6,4,66.7%,38.0,9.5,6.3,0.0,84.0,7.0,31.0,7.0,4,0,0,0.0,0,7,1,12.5%,14.0,2024,208
DaRon Bland,DAL,0,7,4,57.1%,62.0,15.5,8.9,2.0,126.2,10.6,26.0,36.0,0,0,0,0.0,0,5,1,16.7%,14.0,2024,208
Donovan Wilson,DAL,0,3,2,66.7%,32.0,16.0,10.7,0.0,102.1,10.7,12.0,20.0,6,0,1,0.5,2,9,1,10.0%,14.0,2024,208
Osa Odighizuwa,DAL,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,-5.0,-5.0,8.0,0,1,3,0.0,4,3,0,0.0%,14.0,2024,208
Carl Lawson,DAL,0,1,1,100.0%,1.0,1.0,1.0,0.0,79.2,0.0,0.0,1.0,1,0,0,0.0,0,0,1,100.0%,14.0,2024,208
Marshawn Kneeland,DAL,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,-2.0,-2.0,9.0,0,0,0,0.0,0,2,0,0.0%,14.0,2024,208
Malik Hooker,DAL,1,1,1,100.0%,14.0,14.0,14.0,0.0,79.2,14.0,14.0,0.0,0,0,0,0.0,0,7,0,0.0%,14.0,2024,208
Micah Parsons,DAL,0,0,0,,,,,,,,,,7,1,2,0.0,3,0,0,,14.0,2024,208
Marist Liufau,DAL,0,0,0,,,,,,,,,,2,0,0,1.5,2,2,0,0.0%,14.0,2024,208
Israel Mukuamu,DAL,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,14.0,2024,208
