Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Aidan O'Connell,LVR,0,0,0,0,0,14.0,2024,203
Desmond Ridder,LVR,0,0,0,0,0,14.0,2024,203
Sincere McCormick,LVR,3,2,11,0,8,14.0,2024,203
Brock Bowers,LVR,5,3,49,0,25,14.0,2024,203
Ameer Abdullah,LVR,2,1,-3,0,-3,14.0,2024,203
Michael Mayer,LVR,9,7,68,0,29,14.0,2024,203
Jakobi Meyers,LVR,10,7,67,0,20,14.0,2024,203
Tre Tucker,LVR,5,2,7,0,6,14.0,2024,203
Terrace Marshall Jr.,LVR,1,1,6,0,6,14.0,2024,203
Baker Mayfield,TAM,0,0,0,0,0,14.0,2024,203
Rachaad White,TAM,3,2,19,1,14,14.0,2024,203
Sean Tucker,TAM,2,0,0,0,0,14.0,2024,203
Bucky Irving,TAM,1,1,15,0,15,14.0,2024,203
Cade Otton,TAM,4,3,70,0,44,14.0,2024,203
Mike Evans,TAM,5,4,69,0,32,14.0,2024,203
Sterling Shepard,TAM,6,4,63,0,22,14.0,2024,203
Jalen McMillan,TAM,7,4,59,2,29,14.0,2024,203
