#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,NOR 16,3,1:28,5,Punt,0,Saints,14.0,2024,202
2,1,11:36,NYG 49,7,3:45,14,Missed FG,0,Saints,14.0,2024,202
3,1,6:30,NOR 2,9,5:11,98,Touchdown,0,Saints,14.0,2024,202
4,1,0:11,NOR 28,3,1:09,3,Punt,0,Saints,14.0,2024,202
5,2,11:20,NOR 39,4,2:08,9,Downs,0,Saints,14.0,2024,202
6,2,7:59,NOR 8,3,1:42,5,Punt,0,Saints,14.0,2024,202
7,2,4:17,NOR 20,5,2:28,5,Punt,0,Saints,14.0,2024,202
8,2,0:29,NOR 16,5,0:29,42,Missed FG,0,Saints,14.0,2024,202
9,3,13:25,NOR 21,7,3:52,27,Interception,0,Saints,14.0,2024,202
10,3,8:21,NOR 31,9,4:41,69,Touchdown,0,Saints,14.0,2024,202
11,4,13:35,NOR 11,6,3:21,35,Punt,0,Saints,14.0,2024,202
12,4,4:11,NOR 30,3,1:04,8,Punt,0,Saints,14.0,2024,202
13,4,1:44,NOR 47,3,0:23,-8,Punt,0,Saints,14.0,2024,202
14,4,0:08,NOR 25,1,0:08,-1,End of Game,0,Saints,14.0,2024,202
