Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Aaron Rodgers,NYJ,0,0,0,0,0,14.0,2024,201
Braelon Allen,NYJ,5,4,38,0,15,14.0,2024,201
Isaiah Davis,NYJ,6,3,27,0,15,14.0,2024,201
Garrett Wilson,NYJ,10,7,114,0,42,14.0,2024,201
Davante Adams,NYJ,11,9,109,1,34,14.0,2024,201
Tyler Conklin,NYJ,5,3,33,0,12,14.0,2024,201
Allen Lazard,NYJ,1,1,18,0,18,14.0,2024,201
Jeremy Ruckert,NYJ,1,0,0,0,0,14.0,2024,201
Tua Tagovailoa,MIA,0,0,0,0,0,14.0,2024,201
De'Von Achane,MIA,7,6,45,0,14,14.0,2024,201
Jaylen Wright,MIA,3,2,6,0,6,14.0,2024,201
Tyreek Hill,MIA,14,10,115,1,21,14.0,2024,201
Jeff Wilson,MIA,1,1,7,0,7,14.0,2024,201
Jaylen Waddle,MIA,12,9,99,0,20,14.0,2024,201
Jonnu Smith,MIA,4,3,44,1,20,14.0,2024,201
Julian Hill,MIA,1,1,14,0,14,14.0,2024,201
Odell Beckham Jr.,MIA,1,1,1,0,1,14.0,2024,201
Durham Smythe,MIA,1,0,0,0,0,14.0,2024,201
Malik Washington,MIA,1,0,0,0,0,14.0,2024,201
