Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Kirk Cousins,ATL,0,0,0,0,0,14.0,2024,197
Bijan Robinson,ATL,2,2,9,0,5,14.0,2024,197
Tyler Allgeier,ATL,0,0,0,0,0,14.0,2024,197
Ray-Ray McCloud,ATL,11,8,98,0,27,14.0,2024,197
Darnell Mooney,ATL,7,6,142,0,49,14.0,2024,197
Drake London,ATL,10,5,70,0,20,14.0,2024,197
Kyle Pitts,ATL,6,1,14,0,14,14.0,2024,197
Charlie Woerner,ATL,1,1,11,0,11,14.0,2024,197
Sam Darnold,MIN,0,0,0,0,0,14.0,2024,197
Aaron Jones,MIN,2,2,11,0,6,14.0,2024,197
Cam Akers,MIN,0,0,0,0,0,14.0,2024,197
Jordan Addison,MIN,12,8,133,3,49,14.0,2024,197
Justin Jefferson,MIN,7,7,132,2,52,14.0,2024,197
T.J. Hockenson,MIN,5,4,45,0,18,14.0,2024,197
Josh Oliver,MIN,2,1,26,0,26,14.0,2024,197
Nick Mullens,MIN,0,0,0,0,0,14.0,2024,197
