Player,Pos,home_team,team,week,year,game_id
Jordan Love,QB,0,Packers,14.0,2024,196
Josh Jacobs,RB,0,Packers,14.0,2024,196
Dontayvion Wicks,WR,0,Packers,14.0,2024,196
Christian Watson,WR,0,Packers,14.0,2024,196
Jayden Reed,WR,0,Packers,14.0,2024,196
Tucker Kraft,TE,0,Packers,14.0,2024,196
Elgton Jenkins,OL,0,Packers,14.0,2024,196
Zach Tom,OL,0,Packers,14.0,2024,196
Josh Myers,OL,0,Packers,14.0,2024,196
Rasheed Walker,T,0,Packers,14.0,2024,196
Sean Rhyan,G,0,Packers,14.0,2024,196
Kingsley Enagbare,DL,0,Packers,14.0,2024,196
Tedarrell Slaton,DL,0,Packers,14.0,2024,196
Rashan Gary,DL,0,Packers,14.0,2024,196
Kenny Clark,DL,0,Packers,14.0,2024,196
Quay Walker,LB,0,Packers,14.0,2024,196
Isaiah McDuffie,LB,0,Packers,14.0,2024,196
Eric Wilson,LB,0,Packers,14.0,2024,196
Keisean Nixon,CB,0,Packers,14.0,2024,196
Carrington Valentine,CB,0,Packers,14.0,2024,196
Xavier McKinney,S,0,Packers,14.0,2024,196
Evan Williams,S,0,Packers,14.0,2024,196
