Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Ugo Amadi,NOR,0,11,6,54.5%,47.0,7.8,4.3,0.0,65.3,4.5,14.0,33.0,0,0,0,0.0,0,8,1,11.1%,14.0,2024,202
Demario Davis,NOR,1,9,4,44.4%,41.0,10.3,4.6,0.0,18.5,8.6,37.0,4.0,2,0,1,0.0,1,8,0,0.0%,14.0,2024,202
Will Harris,NOR,0,8,4,50.0%,38.0,9.5,4.8,0.0,63.5,9.9,21.0,17.0,3,0,0,0.0,0,6,1,14.3%,14.0,2024,202
Kool-Aid McKinstry,NOR,0,6,3,50.0%,49.0,16.3,8.2,0.0,77.8,14.7,48.0,1.0,0,0,0,0.0,0,4,1,20.0%,14.0,2024,202
Pete Werner,NOR,0,2,2,100.0%,11.0,5.5,5.5,0.0,89.6,2.0,4.0,7.0,1,1,0,0.0,1,6,0,0.0%,14.0,2024,202
Alontae Taylor,NOR,0,8,2,25.0%,41.0,20.5,5.1,0.0,48.4,10.1,23.0,18.0,0,0,0,0.0,0,3,1,25.0%,14.0,2024,202
Chase Young,NOR,0,0,0,,,,,,,,,,0,3,3,0.0,6,1,0,0.0%,14.0,2024,202
Carl Granderson,NOR,0,1,0,0.0%,,,0.0,,39.6,15.0,,,0,2,3,0.0,5,4,0,0.0%,14.0,2024,202
Payton Turner,NOR,0,0,0,,,,,,,,,,0,2,0,0.0,2,1,0,0.0%,14.0,2024,202
Khalen Saunders,NOR,0,0,0,,,,,,,,,,0,0,1,1.0,2,5,0,0.0%,14.0,2024,202
Cameron Jordan,NOR,0,0,0,,,,,,,,,,0,0,2,0.0,2,1,0,0.0%,14.0,2024,202
Bryan Bresee,NOR,0,0,0,,,,,,,,,,0,0,1,1.0,2,1,0,0.0%,14.0,2024,202
John Ridgeway,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,14.0,2024,202
Jordan Howden,NOR,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%,14.0,2024,202
Tyrann Mathieu,NOR,0,2,0,0.0%,,,0.0,,39.6,4.5,,,0,0,0,0.0,0,1,0,0.0%,14.0,2024,202
Darius Muasau,NYG,0,5,5,100.0%,50.0,10.0,10.0,0.0,108.3,4.2,21.0,29.0,2,0,0,0.0,0,8,1,11.1%,14.0,2024,202
Micah McFadden,NYG,0,5,4,80.0%,34.0,8.5,6.8,0.0,95.0,5.6,26.0,8.0,1,0,0,0.0,0,11,1,8.3%,14.0,2024,202
Adoree' Jackson,NYG,0,7,3,42.9%,27.0,9.0,3.9,0.0,53.9,14.7,7.0,20.0,0,0,0,0.0,0,3,2,40.0%,14.0,2024,202
Tre Hawkins,NYG,1,8,3,37.5%,30.0,10.0,3.8,0.0,9.4,14.1,27.0,3.0,0,0,0,0.0,0,6,1,14.3%,14.0,2024,202
Isaiah Simmons,NYG,0,2,2,100.0%,13.0,6.5,6.5,0.0,93.7,1.5,3.0,10.0,0,0,0,0.0,0,3,0,0.0%,14.0,2024,202
Jason Pinnock,NYG,0,1,1,100.0%,11.0,11.0,11.0,1.0,152.1,9.0,9.0,2.0,1,1,0,0.0,1,6,0,0.0%,14.0,2024,202
Greg Stroman,NYG,0,2,1,50.0%,22.0,22.0,11.0,0.0,89.6,12.5,17.0,5.0,2,1,0,0.0,1,2,0,0.0%,14.0,2024,202
Dane Belton,NYG,0,1,1,100.0%,32.0,32.0,32.0,0.0,118.7,14.0,14.0,18.0,1,0,0,0.0,0,5,1,16.7%,14.0,2024,202
Brian Burns,NYG,0,0,0,,,,,,,,,,2,4,1,1.0,6,4,0,0.0%,14.0,2024,202
Kayvon Thibodeaux,NYG,0,0,0,,,,,,,,,,1,0,1,1.0,2,3,2,40.0%,14.0,2024,202
Tyler Nubin,NYG,0,0,0,,,,,,,,,,1,0,0,0.0,0,5,0,0.0%,14.0,2024,202
Patrick Johnson,NYG,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%,14.0,2024,202
Tomon Fox,NYG,0,0,0,,,,,,,,,,2,0,0,0.0,0,0,0,,14.0,2024,202
