Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Aidan O'Connell,LVR,11,19,104,3,15.0,177,9.3,57,5.2,3.0,47,4.3,0,0.0%,6,33.3%,1,6,2,2,5,23.8%,1,4.0,14.0,2024,203
Desmond Ridder,LVR,12,18,101,5,26.3,114,6.3,51,4.3,2.8,50,4.2,1,5.6%,4,22.2%,1,7,0,2,3,15.0%,1,3.0,14.0,2024,203
Baker Mayfield,TAM,18,29,295,13,39.4,245,8.4,144,8.0,5.0,151,8.4,1,3.6%,3,10.7%,4,7,0,3,7,20.0%,2,6.0,14.0,2024,203
