Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Greg Van Roten,G,78,100%,0,0%,3,10%,1,Giants,14.0,2024,202
Joshua Ezeudu,G,78,100%,0,0%,3,10%,1,Giants,14.0,2024,202
Evan Neal,T,78,100%,0,0%,2,7%,1,Giants,14.0,2024,202
Drew Lock,QB,77,99%,0,0%,0,0%,1,Giants,14.0,2024,202
Wan'Dale Robinson,WR,77,99%,0,0%,0,0%,1,Giants,14.0,2024,202
Malik Nabers,WR,73,94%,0,0%,0,0%,1,Giants,14.0,2024,202
Darius Slayton,WR,66,85%,0,0%,0,0%,1,Giants,14.0,2024,202
Tyrone Tracy Jr.,RB,65,83%,0,0%,0,0%,1,Giants,14.0,2024,202
Daniel Bellinger,TE,61,78%,0,0%,14,48%,1,Giants,14.0,2024,202
John Michael Schmitz,C,49,63%,0,0%,0,0%,1,Giants,14.0,2024,202
Aaron Stinnie,G,44,56%,0,0%,3,10%,1,Giants,14.0,2024,202
Jon Runyan Jr.,G,34,44%,0,0%,1,3%,1,Giants,14.0,2024,202
Jake Kubas,G,29,37%,0,0%,3,10%,1,Giants,14.0,2024,202
Jalin Hyatt,WR,18,23%,0,0%,0,0%,1,Giants,14.0,2024,202
Chris Manhertz,TE,15,19%,0,0%,11,38%,1,Giants,14.0,2024,202
Devin Singletary,RB,14,18%,0,0%,0,0%,1,Giants,14.0,2024,202
Tommy DeVito,QB,1,1%,0,0%,0,0%,1,Giants,14.0,2024,202
Greg Dulcich,TE,1,1%,0,0%,0,0%,1,Giants,14.0,2024,202
Jason Pinnock,SS,0,0%,68,100%,0,0%,1,Giants,14.0,2024,202
Adoree' Jackson,CB,0,0%,68,100%,0,0%,1,Giants,14.0,2024,202
Micah McFadden,LB,0,0%,68,100%,0,0%,1,Giants,14.0,2024,202
Tre Hawkins,CB,0,0%,59,87%,2,7%,1,Giants,14.0,2024,202
Elijah Chatman,DT,0,0%,56,82%,6,21%,1,Giants,14.0,2024,202
Kayvon Thibodeaux,LB,0,0%,56,82%,0,0%,1,Giants,14.0,2024,202
Brian Burns,LB,0,0%,54,79%,0,0%,1,Giants,14.0,2024,202
Darius Muasau,LB,0,0%,52,76%,15,52%,1,Giants,14.0,2024,202
Dane Belton,SS,0,0%,39,57%,25,86%,1,Giants,14.0,2024,202
Jordon Riley,NT,0,0%,38,56%,4,14%,1,Giants,14.0,2024,202
Greg Stroman,CB,0,0%,36,53%,9,31%,1,Giants,14.0,2024,202
Tyler Nubin,SS,0,0%,36,53%,6,21%,1,Giants,14.0,2024,202
Elijah Garcia,DE,0,0%,29,43%,0,0%,1,Giants,14.0,2024,202
Cory Durden,DT,0,0%,23,34%,4,14%,1,Giants,14.0,2024,202
Casey Rogers,DT,0,0%,21,31%,4,14%,1,Giants,14.0,2024,202
Isaiah Simmons,LB,0,0%,17,25%,9,31%,1,Giants,14.0,2024,202
Tomon Fox,LB,0,0%,16,24%,15,52%,1,Giants,14.0,2024,202
Patrick Johnson,LB,0,0%,9,13%,26,90%,1,Giants,14.0,2024,202
Art Green,CB,0,0%,3,4%,26,90%,1,Giants,14.0,2024,202
Matthew Adams,LB,0,0%,0,0%,25,86%,1,Giants,14.0,2024,202
Bryce Ford-Wheaton,WR,0,0%,0,0%,24,83%,1,Giants,14.0,2024,202
Ty Summers,LB,0,0%,0,0%,22,76%,1,Giants,14.0,2024,202
Ihmir Smith-Marsette,WR,0,0%,0,0%,12,41%,1,Giants,14.0,2024,202
Casey Kreiter,LS,0,0%,0,0%,11,38%,1,Giants,14.0,2024,202
Jamie Gillan,P,0,0%,0,0%,11,38%,1,Giants,14.0,2024,202
Anthony Johnson,FS,0,0%,0,0%,10,34%,1,Giants,14.0,2024,202
Graham Gano,K,0,0%,0,0%,6,21%,1,Giants,14.0,2024,202
Eric Gray,RB,0,0%,0,0%,4,14%,1,Giants,14.0,2024,202
Tyre Phillips,T,0,0%,0,0%,3,10%,1,Giants,14.0,2024,202
