Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Christian Watson,GNB,7,4,114,0,2.0,69,17.3,45,11.3,12.7,0,,0,0.0,0,101.8,14.0,2024,196
Dontayvion Wicks,GNB,5,4,49,0,3.0,22,5.5,27,6.8,10.4,0,,0,0.0,0,107.5,14.0,2024,196
Tucker Kraft,GNB,5,3,41,1,2.0,28,9.3,13,4.3,7.0,0,,0,0.0,0,125.8,14.0,2024,196
Ben Sims,GNB,1,1,2,0,,1,1.0,1,1.0,1.0,0,,0,0.0,0,79.2,14.0,2024,196
Jayden Reed,GNB,1,0,0,0,,0,,0,,4.0,0,,1,100.0,0,39.6,14.0,2024,196
Jahmyr Gibbs,DET,6,6,30,1,2.0,-9,-1.5,39,6.5,-1.5,0,,0,0.0,0,127.1,14.0,2024,196
Tim Patrick,DET,7,6,43,2,5.0,35,5.8,8,1.3,5.9,0,,0,0.0,1,92.3,14.0,2024,196
Sam LaPorta,DET,7,5,54,0,4.0,35,7.0,19,3.8,8.1,0,,1,14.3,0,93.7,14.0,2024,196
David Montgomery,DET,5,5,33,0,2.0,-3,-0.6,36,7.2,-0.6,0,,0,0.0,0,94.2,14.0,2024,196
Amon-Ra St. Brown,DET,6,5,43,0,2.0,31,6.2,12,2.4,7.3,0,,0,0.0,0,96.5,14.0,2024,196
Jameson Williams,DET,8,5,80,0,3.0,45,9.0,35,7.0,8.6,0,,0,0.0,0,95.8,14.0,2024,196
Brock Wright,DET,1,0,0,0,,0,,0,,25.0,0,,0,0.0,0,39.6,14.0,2024,196
