0,1,week,year,game_id
Won Toss,Bills (deferred),14.0,2024,205
Roof,dome,14.0,2024,205
Surface,matrixturf,14.0,2024,205
Duration,3:11,14.0,2024,205
Attendance,73493,14.0,2024,205
Vegas Line,Buffalo Bills -3.5,14.0,2024,205
Over/Under,49.5 (over),14.0,2024,205
