0,1,week,year,game_id
Won Toss,Falcons,14.0,2024,197
Roof,dome,14.0,2024,197
Surface,sportturf,14.0,2024,197
Duration,3:07,14.0,2024,197
Attendance,67008,14.0,2024,197
Vegas Line,Minnesota Vikings -6.0,14.0,2024,197
Over/Under,45.5 (over),14.0,2024,197
