Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Mac Jones,JAX,0,0,14.0,2024,200
Tank Bigsby,JAX,0,0,14.0,2024,200
Travis Etienne,JAX,0,0,14.0,2024,200
Brian Thomas,JAX,0,0,14.0,2024,200
Evan Engram,JAX,0,0,14.0,2024,200
Brenton Strange,JAX,0,0,14.0,2024,200
Parker Washington,JAX,0,0,14.0,2024,200
Devin Duvernay,JAX,0,0,14.0,2024,200
Will Levis,TEN,1,0,14.0,2024,200
Tony Pollard,TEN,0,0,14.0,2024,200
Tyjae Spears,TEN,0,0,14.0,2024,200
Calvin Ridley,TEN,0,0,14.0,2024,200
Josh Whyle,TEN,0,0,14.0,2024,200
Nick Westbrook-Ikhine,TEN,0,0,14.0,2024,200
Bryce Oliver,TEN,0,0,14.0,2024,200
Chigoziem Okonkwo,TEN,0,0,14.0,2024,200
Tyler Boyd,TEN,0,0,14.0,2024,200
Nick Vannett,TEN,0,0,14.0,2024,200
David Martin-Robinson,TEN,0,0,14.0,2024,200
