Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Bills,-5.34,31.07,25.29,10.12,0.0,-29.74,-30.69,0.62,0.0,-8.6,-7.89,5.69,-4.94,-2.5,1.04,14.0,2024,205
Rams,5.34,29.74,30.69,-0.62,0.0,-31.07,-25.29,-10.12,0.0,8.6,-5.69,7.89,2.5,4.94,-1.04,14.0,2024,205
