Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Jameis Winston,CLE,24,41,212,11,25.0,342,8.3,149,6.2,3.6,63,2.6,0,0.0%,12,30.0%,3,11,3,3,9,20.0%,1,5.0,14.0,2024,199
Russell Wilson,PIT,15,26,158,6,22.2,206,7.9,84,5.6,3.2,74,4.9,0,0.0%,9,36.0%,1,9,2,6,9,31.0%,2,6.0,14.0,2024,199
