#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:24,DAL 40,9,4:29,60,Touchdown,1,Cowboys,14.0,2024,208
2,1,2:45,DAL 30,6,2:49,58,Interception,1,Cowboys,14.0,2024,208
3,2,9:51,DAL 44,7,3:28,39,Field Goal,1,Cowboys,14.0,2024,208
4,2,3:30,DAL 30,3,1:40,-10,Punt,1,Cowboys,14.0,2024,208
5,2,0:30,DAL 30,3,0:27,5,Punt,1,Cowboys,14.0,2024,208
6,3,15:00,DAL 30,8,4:28,70,Touchdown,1,Cowboys,14.0,2024,208
7,3,6:50,DAL 17,13,6:55,54,Field Goal,1,Cowboys,14.0,2024,208
8,4,10:24,DAL 30,3,0:51,-1,Punt,1,Cowboys,14.0,2024,208
9,4,6:31,DAL 20,4,1:00,14,Punt,1,Cowboys,14.0,2024,208
10,4,1:01,DAL 30,5,0:42,18,Downs,1,Cowboys,14.0,2024,208
