Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Tre'von Moehrig,LVR,0,9,4,44.4%,63.0,15.8,7.0,0.0,68.3,6.8,26.0,37.0,3,0,0,0.5,1,8,1,11.1%,14.0,2024,203
Darnay Holmes,LVR,0,5,3,60.0%,36.0,12.0,7.2,0.0,82.1,8.4,21.0,15.0,2,0,0,1.0,1,7,0,0.0%,14.0,2024,203
Decamerion Richardson,LVR,0,5,3,60.0%,61.0,20.3,12.2,0.0,102.9,13.8,43.0,18.0,0,0,0,0.0,0,5,1,16.7%,14.0,2024,203
Jack Jones,LVR,1,3,3,100.0%,58.0,19.3,19.3,1.0,118.7,4.3,13.0,45.0,0,0,0,0.0,0,3,1,25.0%,14.0,2024,203
Robert Spillane,LVR,0,3,2,66.7%,11.0,5.5,3.7,1.0,112.5,2.3,8.0,3.0,3,0,0,0.0,0,7,1,12.5%,14.0,2024,203
Isaiah Pola-Mao,LVR,0,2,2,100.0%,59.0,29.5,29.5,1.0,158.3,13.0,26.0,33.0,0,0,0,0.0,0,4,5,55.6%,14.0,2024,203
Thomas Harper,LVR,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,7.0,7.0,0.0,0,0,0,0.0,0,2,0,0.0%,14.0,2024,203
Adam Butler,LVR,0,0,0,,,,,,,,,,0,0,1,1.0,2,4,1,20.0%,14.0,2024,203
Amari Burney,LVR,0,0,0,,,,,,,,,,1,0,0,1.0,1,1,0,0.0%,14.0,2024,203
John Jenkins,LVR,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,3,75.0%,14.0,2024,203
Maxx Crosby,LVR,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,14.0,2024,203
K'Lavon Chaisson,LVR,1,0,0,,,,,,,,,,0,0,0,0.5,1,4,0,0.0%,14.0,2024,203
Divine Deablo,LVR,0,0,0,,,,,,,,,,4,0,0,0.0,0,0,2,100.0%,14.0,2024,203
Charles Snowden,LVR,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%,14.0,2024,203
Tyree Wilson,LVR,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,14.0,2024,203
Zyon McCollum,TAM,0,9,6,66.7%,74.0,12.3,8.2,0.0,91.9,13.1,45.0,29.0,1,0,0,0.0,0,7,0,0.0%,14.0,2024,203
Kaevon Merriweather,TAM,0,7,5,71.4%,45.0,9.0,6.4,0.0,88.4,4.9,28.0,17.0,3,0,0,1.0,1,7,1,12.5%,14.0,2024,203
Jamel Dean,TAM,0,3,3,100.0%,30.0,10.0,10.0,0.0,108.3,4.0,12.0,18.0,0,0,0,0.0,0,2,2,50.0%,14.0,2024,203
Tavierre Thomas,TAM,0,2,2,100.0%,18.0,9.0,9.0,0.0,104.2,5.5,11.0,7.0,0,0,0,0.0,0,4,0,0.0%,14.0,2024,203
Tykee Smith,TAM,1,5,2,40.0%,15.0,7.5,3.0,0.0,8.3,7.8,11.0,4.0,4,0,0,0.0,0,3,0,0.0%,14.0,2024,203
Lavonte David,TAM,0,3,1,33.3%,9.0,9.0,3.0,0.0,42.4,8.7,5.0,4.0,5,1,0,1.0,2,7,1,12.5%,14.0,2024,203
Chris Braswell,TAM,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,-1.0,-1.0,4.0,0,0,0,0.0,0,4,0,0.0%,14.0,2024,203
Christian Izien,TAM,0,2,1,50.0%,-3.0,-3.0,-1.5,0.0,56.2,0.0,-3.0,0.0,3,0,0,0.0,0,4,1,20.0%,14.0,2024,203
Jose Ramirez,TAM,0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,-5.0,-5.0,13.0,0,0,0,0.0,0,0,0,,14.0,2024,203
YaYa Diaby,TAM,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,5.0,5.0,1.0,1,0,0,0.0,0,3,1,25.0%,14.0,2024,203
Calijah Kancey,TAM,0,0,0,,,,,,,,,,0,1,3,0.0,4,2,1,33.3%,14.0,2024,203
Vita Vea,TAM,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,14.0,2024,203
Anthony Nelson,TAM,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%,14.0,2024,203
Vi Jones,TAM,0,0,0,,,,,,,,,,1,0,0,0.0,0,5,0,0.0%,14.0,2024,203
Antoine Winfield Jr.,TAM,0,1,0,0.0%,,,0.0,,39.6,29.0,,,1,0,0,0.0,0,0,0,,14.0,2024,203
