Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Caleb Williams,CHI,17,23,134,9.0,30.0,137,6.0,65,3.8,2.8,69,4.1,1,4.3%,2,8.7%,7,3,0,1,8,25.0%,2,9.5,14.0,2024,206
Tyson Bagent,CHI,1,1,6,1.0,100.0,3,3.0,3,3.0,3.0,3,3.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,,14.0,2024,206
Brock Purdy,SFO,20,25,325,13.0,50.0,237,9.5,167,8.4,6.7,158,7.9,0,0.0%,2,8.0%,1,8,1,2,4,14.8%,1,5.0,14.0,2024,206
Brandon Allen,SFO,0,1,0,,,27,27.0,0,,0.0,0,,0,0.0%,1,100.0%,0,1,0,0,0,0.0%,0,,14.0,2024,206
