Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Aaron Rodgers,NYJ,0,0,0,0,14.0,2024,201
Braelon Allen,NYJ,11,43,0,7,14.0,2024,201
Isaiah Davis,NYJ,10,40,1,17,14.0,2024,201
Garrett Wilson,NYJ,0,0,0,0,14.0,2024,201
Davante Adams,NYJ,0,0,0,0,14.0,2024,201
Tyler Conklin,NYJ,0,0,0,0,14.0,2024,201
Allen Lazard,NYJ,0,0,0,0,14.0,2024,201
Jeremy Ruckert,NYJ,0,0,0,0,14.0,2024,201
Tua Tagovailoa,MIA,1,3,0,3,14.0,2024,201
De'Von Achane,MIA,14,24,1,7,14.0,2024,201
Jaylen Wright,MIA,2,7,0,5,14.0,2024,201
Tyreek Hill,MIA,1,6,0,6,14.0,2024,201
Jeff Wilson,MIA,1,4,0,4,14.0,2024,201
Jaylen Waddle,MIA,0,0,0,0,14.0,2024,201
Jonnu Smith,MIA,0,0,0,0,14.0,2024,201
Julian Hill,MIA,0,0,0,0,14.0,2024,201
Odell Beckham Jr.,MIA,0,0,0,0,14.0,2024,201
Durham Smythe,MIA,0,0,0,0,14.0,2024,201
Malik Washington,MIA,0,0,0,0,14.0,2024,201
