Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jameis Winston,CLE,0,0,0,0,0,14.0,2024,199
Nick Chubb,CLE,1,0,0,0,0,14.0,2024,199
Jerome Ford,CLE,4,3,19,0,11,14.0,2024,199
Jerry Jeudy,CLE,6,5,64,1,35,14.0,2024,199
David Njoku,CLE,13,7,42,1,15,14.0,2024,199
Elijah Moore,CLE,4,3,34,0,20,14.0,2024,199
James Proche,CLE,2,2,18,0,14,14.0,2024,199
Jordan Akins,CLE,1,1,14,0,14,14.0,2024,199
Michael Woods II,CLE,3,1,12,0,12,14.0,2024,199
Pierre Strong,CLE,2,2,9,0,6,14.0,2024,199
Blake Whiteheart,CLE,1,0,0,0,0,14.0,2024,199
Russell Wilson,PIT,0,0,0,0,0,14.0,2024,199
Najee Harris,PIT,0,0,0,0,0,14.0,2024,199
Jaylen Warren,PIT,5,2,25,0,14,14.0,2024,199
Cordarrelle Patterson,PIT,1,1,-2,0,-2,14.0,2024,199
Pat Freiermuth,PIT,3,3,48,1,21,14.0,2024,199
Scott Miller,PIT,4,3,38,0,21,14.0,2024,199
Mike Williams,PIT,4,3,36,0,22,14.0,2024,199
Van Jefferson,PIT,1,1,10,1,10,14.0,2024,199
Calvin Austin III,PIT,4,1,4,0,4,14.0,2024,199
Darnell Washington,PIT,1,0,0,0,0,14.0,2024,199
MyCole Pruitt,PIT,1,1,-1,0,-1,14.0,2024,199
