Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Davante Adams,NYJ,11,9,109,1,6.0,58,6.4,51,5.7,6.9,3,3.0,0,0.0,0,138.3,14.0,2024,201
Garrett Wilson,NYJ,10,7,114,0,4.0,66,9.4,48,6.9,10.3,3,2.3,0,0.0,0,107.9,14.0,2024,201
Braelon Allen,NYJ,5,4,38,0,3.0,1,0.3,37,9.3,0.2,1,4.0,1,20.0,0,98.3,14.0,2024,201
Tyler Conklin,NYJ,5,3,33,0,2.0,13,4.3,20,6.7,5.2,0,,0,0.0,0,79.6,14.0,2024,201
Isaiah Davis,NYJ,6,3,27,0,2.0,6,2.0,21,7.0,3.7,0,,1,16.7,0,62.5,14.0,2024,201
Allen Lazard,NYJ,1,1,18,0,1.0,16,16.0,2,2.0,16.0,0,,0,0.0,0,118.7,14.0,2024,201
Jeremy Ruckert,NYJ,1,0,0,0,,0,,0,,15.0,0,,1,100.0,0,39.6,14.0,2024,201
Tyreek Hill,MIA,14,10,115,1,8.0,85,8.5,30,3.0,10.1,0,,0,0.0,0,119.6,14.0,2024,201
Jaylen Waddle,MIA,12,9,99,0,6.0,49,5.4,50,5.6,9.1,0,,0,0.0,0,99.0,14.0,2024,201
De'Von Achane,MIA,7,6,45,0,2.0,-9,-1.5,54,9.0,-1.4,2,3.0,1,14.3,0,93.5,14.0,2024,201
Jonnu Smith,MIA,4,3,44,1,3.0,2,0.7,42,14.0,0.5,0,,1,25.0,0,150.0,14.0,2024,201
Jaylen Wright,MIA,3,2,6,0,1.0,-2,-1.0,8,4.0,-2.3,1,2.0,1,33.3,0,70.1,14.0,2024,201
Julian Hill,MIA,1,1,14,0,1.0,6,6.0,8,8.0,6.0,1,1.0,0,0.0,0,118.7,14.0,2024,201
Odell Beckham Jr.,MIA,1,1,1,0,,0,0.0,1,1.0,0.0,0,,0,0.0,0,79.2,14.0,2024,201
Jeff Wilson,MIA,1,1,7,0,0.0,1,1.0,6,6.0,1.0,0,,0,0.0,0,95.8,14.0,2024,201
Durham Smythe,MIA,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6,14.0,2024,201
Malik Washington,MIA,1,0,0,0,,0,,0,,25.0,0,,0,0.0,0,39.6,14.0,2024,201
