#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,DET 30,11,5:19,70,Touchdown,1,Lions,14.0,2024,196
2,1,6:38,DET 8,3,1:57,2,Punt,1,Lions,14.0,2024,196
3,1,3:50,DET 11,6,3:15,12,Punt,1,Lions,14.0,2024,196
4,2,14:50,DET 46,6,1:49,29,Field Goal,1,Lions,14.0,2024,196
5,2,5:35,DET 30,12,5:24,70,Touchdown,1,Lions,14.0,2024,196
6,3,13:15,DET 30,2,0:54,-4,Interception,1,Lions,14.0,2024,196
7,3,11:15,DET 30,13,6:13,70,Touchdown,1,Lions,14.0,2024,196
8,3,3:22,DET 22,4,1:56,8,Downs,1,Lions,14.0,2024,196
9,4,14:20,DET 30,10,5:41,70,Touchdown,1,Lions,14.0,2024,196
10,4,3:38,DET 30,11,3:38,53,Field Goal,1,Lions,14.0,2024,196
