Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Josh Allen,BUF,22,37,342,14,37.8,316,8.5,158,7.2,4.3,184,8.4,0,0.0%,12,32.4%,0,6,1,1,2,4.9%,4,19.0,14.0,2024,205
Matthew Stafford,LAR,23,30,320,15,50.0,276,9.2,193,8.4,6.4,127,5.5,1,3.3%,4,13.3%,0,8,2,3,5,16.7%,0,,14.0,2024,205
