Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Bryce Young,CAR,0,0,0,0,0,14.0,2024,198
Chuba Hubbard,CAR,5,4,15,0,8,14.0,2024,198
Adam Thielen,CAR,11,9,102,0,24,14.0,2024,198
Xavier Legette,CAR,8,2,39,0,31,14.0,2024,198
David Moore,CAR,5,2,25,0,19,14.0,2024,198
Deven Thompkins,CAR,1,1,7,0,7,14.0,2024,198
Tommy Tremble,CAR,2,1,3,1,3,14.0,2024,198
Ja'Tavion Sanders,CAR,1,0,0,0,0,14.0,2024,198
Jonathon Brooks,CAR,0,0,0,0,0,14.0,2024,198
Jalen Hurts,PHI,0,0,0,0,0,14.0,2024,198
Saquon Barkley,PHI,1,0,0,0,0,14.0,2024,198
Kenneth Gainwell,PHI,2,2,7,0,5,14.0,2024,198
A.J. Brown,PHI,4,4,43,0,15,14.0,2024,198
DeVonta Smith,PHI,6,4,37,1,27,14.0,2024,198
Grant Calcaterra,PHI,3,3,16,1,7,14.0,2024,198
Jahan Dotson,PHI,2,1,5,0,5,14.0,2024,198
Johnny Wilson,PHI,1,0,0,0,0,14.0,2024,198
