#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,8:07,LVR 20,3,1:30,-10,Punt,0,Raiders,14.0,2024,203
2,1,3:52,LVR 30,5,2:34,9,Punt,0,Raiders,14.0,2024,203
3,2,13:36,TAM 36,1,0:03,0,Fumble,0,Raiders,14.0,2024,203
4,2,12:03,TAM 45,6,2:42,45,Touchdown,0,Raiders,14.0,2024,203
5,2,7:42,LVR 48,7,3:14,46,Field Goal,0,Raiders,14.0,2024,203
6,2,0:25,LVR 16,1,0:25,-1,End of Half,0,Raiders,14.0,2024,203
7,3,15:00,LVR 29,16,10:20,61,Interception,0,Raiders,14.0,2024,203
8,3,1:51,LVR 48,3,0:47,8,Punt,0,Raiders,14.0,2024,203
9,4,14:03,LVR 20,3,2:17,9,Punt,0,Raiders,14.0,2024,203
10,4,8:47,LVR 35,11,5:42,57,Field Goal,0,Raiders,14.0,2024,203
11,4,1:56,LVR 30,10,1:56,40,End of Game,0,Raiders,14.0,2024,203
