Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Dak Prescott,DAL,29,42,352,14,31.8,286,6.8,184,6.3,4.4,168,5.8,0,0.0%,8,19.5%,2,5,5,3,10,22.2%,1,3.0,5.0,2024,77
Justin Fields,PIT,15,27,131,6,20.0,300,11.1,61,4.1,2.3,70,4.7,2,8.0%,4,16.0%,3,7,4,3,10,33.3%,0,,5.0,2024,77
Kyle Allen,PIT,1,1,19,1,100.0,13,13.0,13,13.0,13.0,6,6.0,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,,5.0,2024,77
