Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Colts,-3.0,9.91,9.46,1.84,-6.23,-17.27,-13.78,-4.15,3.97,1.32,-6.58,7.45,0.46,-1.33,1.32,5.0,2024,71
Jaguars,3.0,17.27,13.78,4.15,-3.97,-9.91,-9.46,-1.84,6.23,-1.32,-7.45,6.58,1.33,-0.46,-1.32,5.0,2024,71
