Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Aaron Rodgers,NYJ,0,0,0,0,0,5.0,2024,66
Breece Hall,NYJ,4,3,14,0,6,5.0,2024,66
Braelon Allen,NYJ,2,1,15,0,15,5.0,2024,66
Garrett Wilson,NYJ,23,13,101,1,16,5.0,2024,66
Tyler Conklin,NYJ,9,6,55,0,25,5.0,2024,66
Allen Lazard,NYJ,9,4,34,1,14,5.0,2024,66
Mike Williams,NYJ,4,2,25,0,18,5.0,2024,66
Sam Darnold,MIN,0,0,0,0,0,5.0,2024,66
Nick Mullens,MIN,0,0,0,0,0,5.0,2024,66
Ty Chandler,MIN,2,2,9,0,8,5.0,2024,66
Aaron Jones,MIN,1,1,24,0,24,5.0,2024,66
C.J. Ham,MIN,0,0,0,0,0,5.0,2024,66
Myles Gaskin,MIN,1,1,11,0,11,5.0,2024,66
Justin Jefferson,MIN,14,6,92,0,27,5.0,2024,66
Jordan Addison,MIN,8,3,36,0,26,5.0,2024,66
Johnny Mundt,MIN,2,2,31,0,20,5.0,2024,66
