Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Joe Tippmann,C,72,100%,0,0%,3,10%,0,Jets,5.0,2024,66
John Simpson,G,72,100%,0,0%,3,10%,0,Jets,5.0,2024,66
Olumuyiwa Fashanu,T,72,100%,0,0%,3,10%,0,Jets,5.0,2024,66
Aaron Rodgers,QB,72,100%,0,0%,0,0%,0,Jets,5.0,2024,66
Tyron Smith,T,72,100%,0,0%,0,0%,0,Jets,5.0,2024,66
Alijah Vera-Tucker,G,72,100%,0,0%,0,0%,0,Jets,5.0,2024,66
Allen Lazard,WR,72,100%,0,0%,0,0%,0,Jets,5.0,2024,66
Garrett Wilson,WR,69,96%,0,0%,0,0%,0,Jets,5.0,2024,66
Tyler Conklin,TE,59,82%,0,0%,2,7%,0,Jets,5.0,2024,66
Breece Hall,RB,53,74%,0,0%,0,0%,0,Jets,5.0,2024,66
Mike Williams,WR,51,71%,0,0%,0,0%,0,Jets,5.0,2024,66
Jeremy Ruckert,TE,24,33%,0,0%,16,55%,0,Jets,5.0,2024,66
Braelon Allen,RB,19,26%,0,0%,17,59%,0,Jets,5.0,2024,66
Brenden Bates,TE,10,14%,0,0%,7,24%,0,Jets,5.0,2024,66
Xavier Gipson,WR,2,3%,0,0%,10,34%,0,Jets,5.0,2024,66
Irvin Charles,WR,1,1%,0,0%,21,72%,0,Jets,5.0,2024,66
Tony Adams,FS,0,0%,73,100%,0,0%,0,Jets,5.0,2024,66
D.J. Reed,CB,0,0%,73,100%,0,0%,0,Jets,5.0,2024,66
Quincy Williams,LB,0,0%,73,100%,0,0%,0,Jets,5.0,2024,66
Chuck Clark,SS,0,0%,73,100%,0,0%,0,Jets,5.0,2024,66
Jamien Sherwood,LB,0,0%,71,97%,5,17%,0,Jets,5.0,2024,66
Sauce Gardner,CB,0,0%,59,81%,0,0%,0,Jets,5.0,2024,66
Quinnen Williams,NT,0,0%,53,73%,5,17%,0,Jets,5.0,2024,66
Will McDonald,LB,0,0%,50,68%,0,0%,0,Jets,5.0,2024,66
Javon Kinlaw,DT,0,0%,45,62%,5,17%,0,Jets,5.0,2024,66
Micheal Clemons,DE,0,0%,45,62%,5,17%,0,Jets,5.0,2024,66
Isaiah Oliver,CB,0,0%,44,60%,9,31%,0,Jets,5.0,2024,66
Solomon Thomas,DT,0,0%,29,40%,5,17%,0,Jets,5.0,2024,66
Jalyn Holmes,DE,0,0%,26,36%,5,17%,0,Jets,5.0,2024,66
Chazz Surratt,LB,0,0%,19,26%,21,72%,0,Jets,5.0,2024,66
Leonard Taylor,DT,0,0%,18,25%,0,0%,0,Jets,5.0,2024,66
Takkarist McKinley,DE,0,0%,17,23%,6,21%,0,Jets,5.0,2024,66
Brandin Echols,CB,0,0%,15,21%,17,59%,0,Jets,5.0,2024,66
Eric Watts,DE,0,0%,10,14%,8,28%,0,Jets,5.0,2024,66
Ashtyn Davis,SS,0,0%,9,12%,26,90%,0,Jets,5.0,2024,66
Michael Carter II,CB,0,0%,1,1%,0,0%,0,Jets,5.0,2024,66
Samuel Eguavoen,LB,0,0%,0,0%,26,90%,0,Jets,5.0,2024,66
Marcelino McCrary-Ball,LB,0,0%,0,0%,21,72%,0,Jets,5.0,2024,66
Isaiah Davis,RB,0,0%,0,0%,21,72%,0,Jets,5.0,2024,66
Qwan'tez Stiggers,CB,0,0%,0,0%,16,55%,0,Jets,5.0,2024,66
Thomas Morstead,P,0,0%,0,0%,10,34%,0,Jets,5.0,2024,66
Thomas Hennessy,LS,0,0%,0,0%,10,34%,0,Jets,5.0,2024,66
Greg Zuerlein,K,0,0%,0,0%,7,24%,0,Jets,5.0,2024,66
Xavier Newman-Johnson,G,0,0%,0,0%,3,10%,0,Jets,5.0,2024,66
Jake Hanson,C,0,0%,0,0%,3,10%,0,Jets,5.0,2024,66
Carter Warren,T,0,0%,0,0%,3,10%,0,Jets,5.0,2024,66
