Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Cameron Lewis,BUF,0,8,6,75.0%,57.0,9.5,7.1,0.0,94.3,5.0,21.0,36.0,4,0,0,0.0,0,9,0,0.0%,5.0,2024,67
Rasul Douglas,BUF,0,6,5,83.3%,87.0,17.4,14.5,1.0,158.3,13.2,62.0,25.0,1,0,0,0.0,0,4,0,0.0%,5.0,2024,67
Cole Bishop,BUF,0,3,3,100.0%,51.0,17.0,17.0,0.0,118.7,-0.7,-2.0,53.0,1,0,0,0.0,0,4,2,33.3%,5.0,2024,67
Damar Hamlin,BUF,0,3,3,100.0%,42.0,14.0,14.0,0.0,118.7,10.3,31.0,11.0,0,0,0,0.0,0,9,0,0.0%,5.0,2024,67
Gregory Rousseau,BUF,0,2,2,100.0%,26.0,13.0,13.0,0.0,118.7,-3.0,-6.0,32.0,0,1,3,0.0,4,1,2,66.7%,5.0,2024,67
Dorian Williams,BUF,0,3,2,66.7%,6.0,3.0,2.0,0.0,70.1,2.7,4.0,2.0,3,0,0,0.0,0,12,1,7.7%,5.0,2024,67
Ja'Marcus Ingram,BUF,0,3,2,66.7%,36.0,18.0,12.0,0.0,107.6,13.3,34.0,2.0,1,0,0,0.0,0,3,0,0.0%,5.0,2024,67
Terrel Bernard,BUF,1,4,2,50.0%,20.0,10.0,5.0,0.0,25.0,5.5,2.0,18.0,3,0,0,0.0,0,5,2,28.6%,5.0,2024,67
DeWayne Carter,BUF,0,1,1,100.0%,-2.0,-2.0,-2.0,0.0,79.2,-3.0,-3.0,1.0,0,0,1,0.0,1,3,0,0.0%,5.0,2024,67
Mike Edwards,BUF,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,4.0,4.0,1.0,0,0,0,0.0,0,1,0,0.0%,5.0,2024,67
Christian Benford,BUF,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,3.0,3.0,0.0,0,0,0,0.0,0,5,0,0.0%,5.0,2024,67
Dawuane Smoot,BUF,0,0,0,,,,,,,,,,0,1,0,1.0,2,1,0,0.0%,5.0,2024,67
Javon Solomon,BUF,0,0,0,,,,,,,,,,1,0,1,0.0,1,2,0,0.0%,5.0,2024,67
A.J. Epenesa,BUF,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,5.0,2024,67
Branson Deen,BUF,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%,5.0,2024,67
Azeez Al-Shaair,HOU,0,7,2,28.6%,28.0,14.0,4.0,0.0,43.7,12.0,7.0,21.0,3,0,2,0.0,2,8,1,11.1%,5.0,2024,67
Eric Murray,HOU,0,6,2,33.3%,32.0,16.0,5.3,0.0,52.1,17.3,16.0,16.0,1,0,0,0.0,0,3,1,25.0%,5.0,2024,67
Henry To'oTo'o,HOU,0,1,1,100.0%,0.0,0.0,0.0,0.0,79.2,-3.0,-3.0,3.0,6,1,0,0.0,1,6,0,0.0%,5.0,2024,67
Kamari Lassiter,HOU,0,4,1,25.0%,49.0,49.0,12.3,1.0,117.7,12.5,8.0,41.0,0,0,0,0.0,0,3,1,25.0%,5.0,2024,67
Folorunso Fatukasi,HOU,0,1,1,100.0%,-7.0,-7.0,-7.0,0.0,79.2,-7.0,-7.0,0.0,0,0,0,0.0,0,4,0,0.0%,5.0,2024,67
Derek Stingley Jr.,HOU,0,5,1,20.0%,8.0,8.0,1.6,0.0,39.6,12.0,1.0,7.0,0,0,0,0.0,0,7,0,0.0%,5.0,2024,67
Jimmie Ward,HOU,0,2,1,50.0%,21.0,21.0,10.5,0.0,87.5,1.5,6.0,15.0,0,0,0,0.0,0,2,0,0.0%,5.0,2024,67
Will Anderson,HOU,0,0,0,,,,,,,,,,0,0,2,0.0,2,1,0,0.0%,5.0,2024,67
Mario Edwards,HOU,0,0,0,,,,,,,,,,0,1,1,0.0,2,2,0,0.0%,5.0,2024,67
Danielle Hunter,HOU,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%,5.0,2024,67
Jalen Pitre,HOU,0,2,0,0.0%,,,0.0,,39.6,11.0,,,3,0,1,0.0,1,2,1,33.3%,5.0,2024,67
Tim Settle,HOU,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,1,100.0%,5.0,2024,67
Khalil Davis,HOU,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,5.0,2024,67
Calen Bullock,HOU,0,1,0,0.0%,,,0.0,,39.6,43.0,,,0,0,0,0.0,0,2,0,0.0%,5.0,2024,67
