Player,Pos,home_team,team,week,year,game_id
Sam Darnold,QB,1,Vikings,5.0,2024,66
Aaron Jones,RB,1,Vikings,5.0,2024,66
Jordan Addison,WR,1,Vikings,5.0,2024,66
Justin Jefferson,WR,1,Vikings,5.0,2024,66
Josh Oliver,TE,1,Vikings,5.0,2024,66
Johnny Mundt,TE,1,Vikings,5.0,2024,66
Brian O'Neill,T,1,Vikings,5.0,2024,66
Christian Darrisaw,T,1,Vikings,5.0,2024,66
Blake Brandel,G,1,Vikings,5.0,2024,66
Ed Ingram,G,1,Vikings,5.0,2024,66
Garrett Bradbury,C,1,Vikings,5.0,2024,66
Jonathan Bullard,DL,1,Vikings,5.0,2024,66
Harrison Phillips,DL,1,Vikings,5.0,2024,66
Jerry Tillery,DL,1,Vikings,5.0,2024,66
Jonathan Greenard,OLB,1,Vikings,5.0,2024,66
Andrew Van Ginkel,OLB,1,Vikings,5.0,2024,66
Blake Cashman,LB,1,Vikings,5.0,2024,66
Ivan Pace,LB,1,Vikings,5.0,2024,66
Stephon Gilmore,CB,1,Vikings,5.0,2024,66
Byron Murphy,CB,1,Vikings,5.0,2024,66
Camryn Bynum,S,1,Vikings,5.0,2024,66
Harrison Smith,S,1,Vikings,5.0,2024,66
