#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,NYJ 26,3,1:33,9,Punt,0,Jets,5.0,2024,66
2,1,7:41,NYJ 30,3,1:27,4,Punt,0,Jets,5.0,2024,66
3,1,3:14,MIN 42,3,0:56,4,Interception,0,Jets,5.0,2024,66
4,1,2:18,NYJ 30,3,0:54,2,Interception,0,Jets,5.0,2024,66
5,2,12:15,NYJ 34,7,3:29,40,Downs,0,Jets,5.0,2024,66
6,2,3:58,NYJ 30,4,2:08,4,Punt,0,Jets,5.0,2024,66
7,2,1:22,MIN 31,5,0:46,31,Touchdown,0,Jets,5.0,2024,66
8,3,13:21,NYJ 40,3,2:11,5,Punt,0,Jets,5.0,2024,66
9,3,7:41,NYJ 3,17,6:51,83,Field Goal,0,Jets,5.0,2024,66
10,4,14:41,NYJ 7,3,1:38,-3,Punt,0,Jets,5.0,2024,66
11,4,12:07,NYJ 30,3,1:24,-5,Punt,0,Jets,5.0,2024,66
12,4,9:47,MIN 42,8,3:43,42,Touchdown,0,Jets,5.0,2024,66
13,4,3:07,NYJ 30,10,2:23,44,Interception,0,Jets,5.0,2024,66
