Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Lamar Jackson,BAL,26,42,348,18,41.9,384,9.1,182,7.0,4.3,166,6.4,1,2.4%,13,31.0%,1,19,5,6,12,25.5%,4,6.5,5.0,2024,69
Joe Burrow,CIN,30,39,392,19,45.2,322,8.3,223,7.4,5.7,169,5.6,1,2.6%,3,7.7%,3,6,0,3,6,14.0%,1,1.0,5.0,2024,69
