Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Jalen Coker,CAR,4,4,68,0,4.0,37,9.3,31,7.8,9.3,1,4.0,0,0.0,0,118.7,5.0,2024,68
Chuba Hubbard,CAR,4,4,-2,0,0.0,-3,-0.8,1,0.3,-0.8,0,,0,0.0,0,79.2,5.0,2024,68
Diontae Johnson,CAR,6,3,23,0,1.0,16,5.3,7,2.3,8.7,0,,0,0.0,0,59.7,5.0,2024,68
Ja'Tavion Sanders,CAR,5,3,13,0,1.0,3,1.0,10,3.3,1.8,0,,1,20.0,0,64.6,5.0,2024,68
Jonathan Mingo,CAR,5,2,37,0,1.0,31,15.5,6,3.0,21.4,0,,0,0.0,1,26.7,5.0,2024,68
David Moore,CAR,3,2,13,0,,10,5.0,3,1.5,5.0,0,,0,0.0,0,75.7,5.0,2024,68
Miles Sanders,CAR,3,2,27,0,1.0,19,9.5,8,4.0,8.0,0,,0,0.0,0,95.1,5.0,2024,68
Xavier Legette,CAR,1,1,8,0,1.0,6,6.0,2,2.0,6.0,0,,0,0.0,0,100.0,5.0,2024,68
Tommy Tremble,CAR,2,1,7,0,,1,1.0,6,6.0,3.0,0,,0,0.0,0,58.3,5.0,2024,68
D.J. Moore,CHI,8,5,105,2,4.0,61,12.2,44,8.8,11.8,0,,0,0.0,0,145.8,5.0,2024,68
Rome Odunze,CHI,6,5,40,0,3.0,12,2.4,28,5.6,4.3,1,5.0,0,0.0,0,94.4,5.0,2024,68
Keenan Allen,CHI,6,3,33,0,1.0,21,7.0,12,4.0,7.5,0,,0,0.0,0,66.7,5.0,2024,68
Cole Kmet,CHI,4,3,57,0,2.0,28,9.3,29,9.7,8.3,0,,0,0.0,0,116.7,5.0,2024,68
Gerald Everett,CHI,2,2,22,0,1.0,5,2.5,17,8.5,2.5,1,2.0,0,0.0,0,112.5,5.0,2024,68
D'Andre Swift,CHI,2,2,47,0,1.0,-5,-2.5,52,26.0,-2.5,0,,0,0.0,0,118.7,5.0,2024,68
