Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Ryan Neuzil,C,87,100%,0,0%,9,28%,1,Falcons,5.0,2024,65
Kaleb McGary,T,87,100%,0,0%,9,28%,1,Falcons,5.0,2024,65
Matthew Bergeron,G,87,100%,0,0%,9,28%,1,Falcons,5.0,2024,65
Jake Matthews,T,87,100%,0,0%,9,28%,1,Falcons,5.0,2024,65
Chris Lindstrom,G,87,100%,0,0%,9,28%,1,Falcons,5.0,2024,65
Kirk Cousins,QB,87,100%,0,0%,0,0%,1,Falcons,5.0,2024,65
Ray-Ray McCloud,WR,85,98%,0,0%,8,25%,1,Falcons,5.0,2024,65
Darnell Mooney,WR,85,98%,0,0%,0,0%,1,Falcons,5.0,2024,65
Kyle Pitts,TE,74,85%,0,0%,0,0%,1,Falcons,5.0,2024,65
Drake London,WR,73,84%,0,0%,0,0%,1,Falcons,5.0,2024,65
Bijan Robinson,RB,58,67%,0,0%,0,0%,1,Falcons,5.0,2024,65
Tyler Allgeier,RB,31,36%,0,0%,1,3%,1,Falcons,5.0,2024,65
KhaDarel Hodge,WR,16,18%,0,0%,15,47%,1,Falcons,5.0,2024,65
Charlie Woerner,TE,13,15%,0,0%,18,56%,1,Falcons,5.0,2024,65
Kaden Elliss,LB,0,0%,53,100%,1,3%,1,Falcons,5.0,2024,65
Justin Simmons,FS,0,0%,53,100%,0,0%,1,Falcons,5.0,2024,65
Jessie Bates III,FS,0,0%,53,100%,0,0%,1,Falcons,5.0,2024,65
AJ Terrell,CB,0,0%,53,100%,0,0%,1,Falcons,5.0,2024,65
Mike Hughes,CB,0,0%,43,81%,6,19%,1,Falcons,5.0,2024,65
Antonio Hamilton,CB,0,0%,39,74%,13,41%,1,Falcons,5.0,2024,65
Grady Jarrett,DT,0,0%,39,74%,0,0%,1,Falcons,5.0,2024,65
JD Bertrand,LB,0,0%,38,72%,8,25%,1,Falcons,5.0,2024,65
David Onyemata,DT,0,0%,34,64%,6,19%,1,Falcons,5.0,2024,65
Lorenzo Carter,LB,0,0%,33,62%,7,22%,1,Falcons,5.0,2024,65
Matt Judon,LB,0,0%,33,62%,0,0%,1,Falcons,5.0,2024,65
James Smith-Williams,DE,0,0%,25,47%,0,0%,1,Falcons,5.0,2024,65
Ta'Quon Graham,DE,0,0%,19,36%,6,19%,1,Falcons,5.0,2024,65
Arnold Ebiketie,LB,0,0%,15,28%,8,25%,1,Falcons,5.0,2024,65
Zach Harrison,DE,0,0%,14,26%,8,25%,1,Falcons,5.0,2024,65
Ruke Orhorhoro,DE,0,0%,12,23%,6,19%,1,Falcons,5.0,2024,65
Clark Phillips,CB,0,0%,10,19%,5,16%,1,Falcons,5.0,2024,65
DeAundre Alford,CB,0,0%,8,15%,1,3%,1,Falcons,5.0,2024,65
Eddie Goldman,NT,0,0%,8,15%,0,0%,1,Falcons,5.0,2024,65
Kevin King,CB,0,0%,1,2%,9,28%,1,Falcons,5.0,2024,65
DeAngelo Malone,LB,0,0%,0,0%,23,72%,1,Falcons,5.0,2024,65
Richie Grant,SS,0,0%,0,0%,23,72%,1,Falcons,5.0,2024,65
Avery Williams,RB,0,0%,0,0%,23,72%,1,Falcons,5.0,2024,65
Micah Abernathy,FS,0,0%,0,0%,23,72%,1,Falcons,5.0,2024,65
Josh Woods,LB,0,0%,0,0%,16,50%,1,Falcons,5.0,2024,65
Younghoe Koo,K,0,0%,0,0%,15,47%,1,Falcons,5.0,2024,65
Ross Dwelley,TE,0,0%,0,0%,14,44%,1,Falcons,5.0,2024,65
Liam McCullough,LS,0,0%,0,0%,10,31%,1,Falcons,5.0,2024,65
Bradley Pinion,P,0,0%,0,0%,10,31%,1,Falcons,5.0,2024,65
Storm Norton,T,0,0%,0,0%,9,28%,1,Falcons,5.0,2024,65
Kyle Hinton,G,0,0%,0,0%,9,28%,1,Falcons,5.0,2024,65
Casey Washington,WR,0,0%,0,0%,6,19%,1,Falcons,5.0,2024,65
