Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Alvin Kamara,NOR,8,6,40,0,3.0,12,2.0,28,4.7,2.8,0,,1,12.5,0,85.4,5.0,2024,78
Juwan Johnson,NOR,5,5,31,0,2.0,20,4.0,11,2.2,4.0,0,,0,0.0,0,92.5,5.0,2024,78
Rashid Shaheed,NOR,9,4,86,1,3.0,74,18.5,12,3.0,23.0,0,,0,0.0,1,76.4,5.0,2024,78
Foster Moreau,NOR,2,2,13,1,2.0,11,5.5,2,1.0,5.5,0,,0,0.0,0,133.3,5.0,2024,78
Chris Olave,NOR,4,2,10,0,1.0,9,4.5,1,0.5,12.0,0,,0,0.0,0,56.2,5.0,2024,78
Mason Tipton,NOR,4,1,2,0,,1,1.0,1,1.0,26.5,0,,1,25.0,0,39.6,5.0,2024,78
Travis Kelce,KAN,10,9,70,0,4.0,36,4.0,34,3.8,5.2,1,9.0,0,0.0,0,95.8,5.0,2024,78
JuJu Smith-Schuster,KAN,8,7,130,0,4.0,48,6.9,82,11.7,6.5,2,3.5,0,0.0,1,79.2,5.0,2024,78
Mecole Hardman,KAN,4,4,33,0,2.0,-11,-2.8,44,11.0,-2.8,0,,0,0.0,0,101.0,5.0,2024,78
Xavier Worthy,KAN,6,3,25,0,1.0,-5,-1.7,30,10.0,6.7,0,,0,0.0,0,61.1,5.0,2024,78
Noah Gray,KAN,2,2,29,0,2.0,8,4.0,21,10.5,4.0,0,,0,0.0,0,118.7,5.0,2024,78
Jody Fortson,KAN,1,1,5,0,1.0,3,3.0,2,2.0,3.0,0,,0,0.0,0,87.5,5.0,2024,78
Kareem Hunt,KAN,1,1,15,0,1.0,0,0.0,15,15.0,0.0,0,,0,0.0,0,118.7,5.0,2024,78
Samaje Perine,KAN,2,1,24,0,,-1,-1.0,25,25.0,3.5,1,1.0,0,0.0,0,93.7,5.0,2024,78
