#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,CAR 30,3,1:39,5,Punt,0,Panthers,5.0,2024,68
2,1,11:39,CAR 49,5,2:45,51,Touchdown,0,Panthers,5.0,2024,68
3,1,5:44,CAR 30,5,3:33,5,Punt,0,Panthers,5.0,2024,68
4,2,10:44,CAR 29,3,2:24,5,Punt,0,Panthers,5.0,2024,68
5,2,4:18,CAR 39,3,1:29,5,Fumble,0,Panthers,5.0,2024,68
6,2,2:14,CAR 43,6,1:19,20,Downs,0,Panthers,5.0,2024,68
7,2,0:24,CAR 30,4,0:24,43,Missed FG,0,Panthers,5.0,2024,68
8,3,12:13,CAR 22,2,1:11,-4,Interception,0,Panthers,5.0,2024,68
9,3,6:25,CAR 30,10,4:15,61,Field Goal,0,Panthers,5.0,2024,68
10,3,0:32,CAR 23,5,3:30,30,Punt,0,Panthers,5.0,2024,68
11,4,8:46,CAR 8,5,1:16,10,Fumble,0,Panthers,5.0,2024,68
12,4,4:23,CAR 26,9,2:27,64,Downs,0,Panthers,5.0,2024,68
