#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,CLE 30,5,2:09,23,Downs,0,Browns,5.0,2024,70
2,1,11:03,CLE 27,3,1:09,-7,Punt,0,Browns,5.0,2024,70
3,1,7:36,CLE 1,3,1:31,4,Punt,0,Browns,5.0,2024,70
4,1,2:40,CLE 28,3,1:39,5,Punt,0,Browns,5.0,2024,70
5,2,15:00,WAS 43,6,1:52,10,Field Goal,0,Browns,5.0,2024,70
6,2,8:41,CLE 31,3,1:53,2,Punt,0,Browns,5.0,2024,70
7,2,3:11,CLE 27,3,1:36,-4,Punt,0,Browns,5.0,2024,70
8,2,0:36,CLE 28,4,0:36,20,Punt,0,Browns,5.0,2024,70
9,3,14:52,WAS 30,6,2:40,17,Field Goal,0,Browns,5.0,2024,70
10,3,7:23,CLE 26,3,1:35,29,Fumble,0,Browns,5.0,2024,70
11,3,2:35,CLE 30,9,4:45,19,Punt,0,Browns,5.0,2024,70
12,4,11:51,CLE 46,9,4:49,54,Touchdown,0,Browns,5.0,2024,70
13,4,2:28,CLE 20,4,2:28,22,End of Game,0,Browns,5.0,2024,70
