Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Aidan O'Connell,LVR,0,0,0,0,5.0,2024,74
Gardner Minshew II,LVR,2,22,0,11,5.0,2024,74
Ameer Abdullah,LVR,5,42,1,40,5.0,2024,74
Alexander Mattison,LVR,15,38,0,8,5.0,2024,74
Tre Tucker,LVR,2,8,0,7,5.0,2024,74
DJ Turner,LVR,1,5,0,5,5.0,2024,74
Brock Bowers,LVR,0,0,0,0,5.0,2024,74
Jakobi Meyers,LVR,0,0,0,0,5.0,2024,74
Bo Nix,DEN,8,9,1,11,5.0,2024,74
Javonte Williams,DEN,13,61,0,17,5.0,2024,74
Jaleel McLaughlin,DEN,6,22,0,13,5.0,2024,74
Marvin Mims,DEN,1,17,0,17,5.0,2024,74
Lil'Jordan Humphrey,DEN,0,0,0,0,5.0,2024,74
Courtland Sutton,DEN,0,0,0,0,5.0,2024,74
Troy Franklin,DEN,0,0,0,0,5.0,2024,74
Adam Trautman,DEN,0,0,0,0,5.0,2024,74
Josh Reynolds,DEN,0,0,0,0,5.0,2024,74
Nate Adkins,DEN,0,0,0,0,5.0,2024,74
Lucas Krull,DEN,0,0,0,0,5.0,2024,74
Michael Burton,DEN,0,0,0,0,5.0,2024,74
