0,1,week,year,game_id
Won Toss,Falcons,5.0,2024,65
Won OT Toss,Falcons,5.0,2024,65
Roof,retractable roof (closed),5.0,2024,65
Surface,fieldturf,5.0,2024,65
Duration,3:16,5.0,2024,65
Attendance,70016,5.0,2024,65
Vegas Line,Atlanta Falcons -1.5,5.0,2024,65
Over/Under,44.0 (over),5.0,2024,65
